Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,fixQuality,numSats,latitude,longitude,altitude,max_altitude,hours,minutes,seconds,PAD,PAD,Packet (hex)
289,OK,453161601,43690,170,5,5,0,0,45130848509,11217874680,453161601,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,18,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f1221120000000000aaaaaa0505000000fd1802820a000000f82ea39c0200000081b2021bcccccccc
290,OK,3920268451,43690,170,5,5,0,0,45131928811,11218954982,3920268451,3435973836,2,12,35.350502014160156,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,19,0,0,020000000c000000ea660d422b9eebc297901f3f97901f3f1221130000000000aaaaaa0505000000eb9412820a000000e6aab39c02000000a38caae9cccccccc
291,OK,3428347755,43690,170,5,5,0,0,45132974119,11220000290,3428347755,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,20,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221140000000000aaaaaa0505000000278822820a000000229ec39c020000006b6f58cccccccccc
292,OK,2588149481,43690,170,5,5,0,0,45134019375,11221045546,2588149481,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,21,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221150000000000aaaaaa05050000002f7b32820a0000002a91d39c02000000e906449acccccccc
293,OK,4275015647,43690,170,5,5,0,0,45135066331,11222092502,4275015647,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,22,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221160000000000aaaaaa0505000000db7442820a000000d68ae39c02000000df8fcffecccccccc
294,OK,1131234599,43690,170,5,5,0,0,45136130072,11223156243,1131234599,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,23,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221170000000000aaaaaa050500000018b052820a00000013c6f39c0200000027456d43cccccccc
295,OK,360023729,43690,170,5,5,0,0,45137182063,11224208234,360023729,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,24,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221180000000000aaaaaa05050000006fbd62820a0000006ad3039d02000000b1867515cccccccc
296,OK,701940182,43690,170,5,5,0,0,45138232422,11225258593,701940182,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,25,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221190000000000aaaaaa050500000066c472820a00000061da139d02000000d6c1d629cccccccc
297,OK,480071684,43690,170,5,5,0,0,45139289303,11226315474,480071684,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,26,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f12211a0000000000aaaaaa0505000000d7e482820a000000d2fa239d0200000004509d1ccccccccc
298,OK,4171244099,43690,170,5,5,0,0,45139811207,11226837378,4171244099,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,27,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f12211b0000000000aaaaaa050500000087db8a820a00000082f12b9d020000004322a0f8cccccccc
299,OK,3815408823,43690,170,5,5,0,0,45140845922,11227872093,3815408823,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,28,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f12211c0000000000aaaaaa050500000062a59a820a0000005dbb3b9d02000000b7846ae3cccccccc
300,OK,3466010523,43690,170,5,5,0,0,45141896756,11228922927,3466010523,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,29,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f12211d0000000000aaaaaa050500000034aeaa820a0000002fc44b9d020000009b1f97cecccccccc
301,OK,3648500597,43690,170,5,5,0,0,45142939651,11229965822,3648500597,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,30,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f12211e0000000000aaaaaa05050000000398ba820a000000fead5b9d0200000075b377d9cccccccc
302,OK,1638409876,43690,170,5,5,0,0,45143986699,11231012870,1638409876,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,31,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f12211f0000000000aaaaaa05050000000b92ca820a00000006a86b9d020000009426a861cccccccc
303,OK,1648544893,43690,170,5,5,0,0,45145098038,11232124209,1648544893,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,32,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221200000000000aaaaaa05050000003687db820a000000319d7c9d020000007dcc4262cccccccc
304,OK,4236022976,43690,170,5,5,0,0,45146139317,11233165488,4236022976,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,33,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221210000000000aaaaaa0505000000b56aeb820a000000b0808c9d02000000c0947cfccccccccc
305,OK,725699038,43690,170,5,5,0,0,45147220552,11234246723,725699038,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,34,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221220000000000aaaaaa050500000048eafb820a00000043009d9d02000000de49412bcccccccc
306,OK,3240781181,43690,170,5,5,0,0,45148241681,11235267853,3240781181,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,35,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221230000000000aaaaaa0505000000117f0b830a0000000d95ac9d020000007d652ac1cccccccc
307,OK,2751308451,43690,170,5,5,0,0,45149317106,11236343277,2751308451,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,36,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221240000000000aaaaaa0505000000f2e71b830a000000edfdbc9d02000000a3a2fda3cccccccc
308,OK,2775295448,43690,170,5,5,0,0,45149862085,11236888256,2775295448,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,37,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221250000000000aaaaaa0505000000c53824830a000000c04ec59d02000000d8a56ba5cccccccc
309,OK,414420839,43690,170,5,5,0,0,45150908269,11237934440,414420839,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,38,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221260000000000aaaaaa05050000006d2f34830a0000006845d59d02000000678fb318cccccccc
310,OK,1145079299,43690,170,5,5,0,0,45151954150,11238980321,1145079299,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,39,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221270000000000aaaaaa0505000000e62444830a000000e13ae59d0200000003864044cccccccc
311,OK,520638407,43690,170,5,5,0,0,45153000368,11240026540,520638407,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,40,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221280000000000aaaaaa0505000000b01b54830a000000ac31f59d02000000c74f081fcccccccc
312,OK,2060992889,43690,170,5,5,0,0,45154106383,11241132554,2060992889,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,41,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221290000000000aaaaaa05050000000ffc64830a0000000a12069e020000007941d87acccccccc
313,OK,2700414755,43690,170,5,5,0,0,45155166025,11242192196,2700414755,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,42,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f12212a0000000000aaaaaa0505000000492775830a000000443d169e02000000230ff5a0cccccccc
314,OK,153533888,43690,170,5,5,0,0,45156218843,11243245014,153533888,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,43,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f12212b0000000000aaaaaa0505000000db3785830a000000d64d269e02000000c0bd2609cccccccc
315,OK,3246468721,43690,170,5,5,0,0,45157272022,11244298193,3246468721,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,44,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f12212c0000000000aaaaaa0505000000d64995830a000000d15f369e02000000712e81c1cccccccc
316,OK,2124216562,43690,170,5,5,0,0,45158324307,11245350478,2124216562,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,45,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f12212d0000000000aaaaaa05050000005358a5830a0000004e6e469e02000000f2f89c7ecccccccc
317,OK,4022302049,43690,170,5,5,0,0,45158838734,11245864906,4022302049,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,46,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f12212e0000000000aaaaaa0505000000ce31ad830a000000ca474e9e020000006175bfefcccccccc
318,OK,4078805859,43690,170,5,5,0,0,45159900926,11246927097,4078805859,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,47,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f12212f0000000000aaaaaa0505000000fe66bd830a000000f97c5e9e0200000063a31df3cccccccc
319,OK,133423861,43690,170,5,5,0,0,45160993800,11248019971,133423861,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,48,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221300000000000aaaaaa05050000000814ce830a000000032a6f9e02000000f5e2f307cccccccc
320,OK,82949302,43690,170,5,5,0,0,45162040636,11249066808,82949302,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,49,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221310000000000aaaaaa05050000003c0dde830a00000038237f9e02000000b6b4f104cccccccc
321,OK,1266325011,43690,170,5,5,0,0,45163110007,11250136178,1266325011,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,50,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221320000000000aaaaaa0505000000775eee830a00000072748f9e0200000013967a4bcccccccc
322,OK,1134433352,43690,170,5,5,0,0,45164209726,11251235897,1134433352,3435973836,2,12,35.35049819946289,-117.80892181396484,0.6233000159263611,0.6233000159263611,18,33,51,0,0,020000000c000000e9660d422b9eebc297901f3f97901f3f1221330000000000aaaaaa05050000003e26ff830a000000393ca09e0200000048149e43cccccccc
