Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,fixQuality,numSats,latitude,longitude,altitude,max_altitude,hours,minutes,seconds,PAD,PAD,Packet (hex)
15639,OK,2405734744,43690,170,8,5,162,37619,95743107455,4600741942,2405734744,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,27,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e231bdf0a41231aaaaaaa0805a2f3927fe1bb4a1600000036c03912010000005899648fcccccccc
15644,OK,1777890001,43690,170,8,5,162,37619,95744076453,4601710940,1777890001,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,28,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e231cdf0a41231aaaaaaa0805a2f392a5aaca4a160000005c89481201000000d172f869cccccccc
15645,OK,1679025217,43690,170,8,5,162,37619,95745008462,4602642949,1679025217,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,29,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e231ddf0a41231aaaaaaa0805a2f3924ee3d84a1600000005c256120100000041e41364cccccccc
15650,OK,3747896128,43690,170,8,5,162,37619,95746028462,4603662949,3747896128,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,30,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e231edf0a41231aaaaaaa0805a2f392ae73e84a160000006552661201000000405b64dfcccccccc
15651,OK,1413769041,43690,170,8,5,162,37619,95747007458,4604641945,1413769041,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,31,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e231fdf0a41231aaaaaaa0805a2f392e263f74a16000000994275120100000051674454cccccccc
15657,OK,3205435928,43690,170,8,5,162,37619,95748080468,4605714955,3205435928,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,32,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2320df0a41231aaaaaaa0805a2f39254c3074b160000000ba285120100000018120fbfcccccccc
15658,OK,1652579291,43690,170,8,5,162,37619,95749059471,4606693958,1652579291,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,33,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2321df0a41231aaaaaaa0805a2f3928fb3164b160000004692941201000000db5b8062cccccccc
15663,OK,2821235555,43690,170,8,5,162,37619,95750028468,4607662955,2821235555,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,34,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2322df0a41231aaaaaaa0805a2f392b47c254b160000006b5ba3120100000063a328a8cccccccc
15664,OK,4173614237,43690,170,8,5,162,37619,95751009476,4608643963,4173614237,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,35,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2323df0a41231aaaaaaa0805a2f392c474344b160000007b53b212010000009d4cc4f8cccccccc
15669,OK,596093248,43690,170,8,5,162,37619,95752080464,4609714951,596093248,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,36,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2324df0a41231aaaaaaa0805a2f39250cc444b1600000007abc2120100000040a98723cccccccc
15671,OK,3745689256,43690,170,8,5,162,37619,95753112460,4610746947,3745689256,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,37,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2325df0a41231aaaaaaa0805a2f3928c8b544b16000000436ad21201000000a8ae42dfcccccccc
15676,OK,1258918953,43690,170,8,5,162,37619,95754030461,4611664948,1258918953,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,38,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2326df0a41231aaaaaaa0805a2f3927d8d624b16000000346ce012010000002994094bcccccccc
15677,OK,1619680931,43690,170,8,5,162,37619,95755011453,4612645940,1619680931,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,39,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2327df0a41231aaaaaaa0805a2f3927d85714b160000003464ef1201000000a35e8a60cccccccc
15682,OK,964947349,43690,170,8,5,162,37619,95756087483,4613721970,964947349,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,40,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2328df0a41231aaaaaaa0805a2f392bbf0814b1600000072cfff120100000095ed8339cccccccc
15683,OK,952630056,43690,170,8,5,162,37619,95757063466,4614697953,952630056,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,41,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2329df0a41231aaaaaaa0805a2f3922ad5904b16000000e1b30e130100000028fbc738cccccccc
15689,OK,3146690762,43690,170,8,5,162,37619,95758084474,4615718961,3146690762,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,42,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e232adf0a41231aaaaaaa0805a2f3927a69a04b1600000031481e1301000000cab08ebbcccccccc
15690,OK,3777686668,43690,170,8,5,162,37619,95759115462,4616749949,3777686668,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,43,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e232bdf0a41231aaaaaaa0805a2f392c624b04b160000007d032e13010000008cec2ae1cccccccc
15695,OK,2937905012,43690,170,8,5,162,37619,95760084468,4617718955,2937905012,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,44,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e232cdf0a41231aaaaaaa0805a2f392f4edbe4b16000000abcc3c130100000074df1cafcccccccc
15696,OK,3730894224,43690,170,8,5,162,37619,95761065459,4618699946,3730894224,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,45,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e232ddf0a41231aaaaaaa0805a2f392f3e5cd4b16000000aac44b130100000090ed60decccccccc
15701,OK,2103314324,43690,170,8,5,162,37619,95762085460,4619719947,2103314324,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,46,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e232edf0a41231aaaaaaa0805a2f3925476dd4b160000000b555b130100000094075e7dcccccccc
15703,OK,1969153016,43690,170,8,5,162,37619,95763069471,4620703958,1969153016,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,47,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e232fdf0a41231aaaaaaa0805a2f3921f7aec4b16000000d6586a1301000000f8e35e75cccccccc
15708,OK,2416061325,43690,170,8,5,162,37619,95764089472,4621723959,2416061325,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,48,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2330df0a41231aaaaaaa0805a2f392800afc4b1600000037e97913010000008d2b0290cccccccc
15709,OK,781922647,43690,170,8,5,162,37619,95765068459,4622702946,781922647,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,49,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2331df0a41231aaaaaaa0805a2f392abfa0a4c1600000062d988130100000057319b2ecccccccc
15714,OK,950581378,43690,170,8,5,162,37619,95766037464,4623671951,950581378,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,50,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2332df0a41231aaaaaaa0805a2f392d8c3194c160000008fa297130100000082b8a838cccccccc
15715,OK,4230139832,43690,170,8,5,162,37619,95767021545,4624656032,4230139832,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,51,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2333df0a41231aaaaaaa0805a2f392e9c7284c16000000a0a6a61301000000b8cf22fccccccccc
15721,OK,2508233503,43690,170,8,5,162,37619,95767989475,4625623962,2508233503,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,35,52,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2334df0a41231aaaaaaa0805a2f392e38c374c160000009a6bb513010000001f9b8095cccccccc
15722,OK,560478982,43690,170,8,5,162,37619,95769069480,4626703967,560478982,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,35,53,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2335df0a41231aaaaaaa0805a2f392a807484c160000005fe6c51301000000063b6821cccccccc
15727,OK,559111401,43690,170,8,5,162,37619,95770091477,4627725964,559111401,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,54,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2336df0a41231aaaaaaa0805a2f392d59f574c160000008c7ed51301000000e95c5321cccccccc
15728,OK,1276597274,43690,170,8,5,162,37619,95771019468,4628653955,1276597274,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,55,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2337df0a41231aaaaaaa0805a2f392ccc8654c1600000083a7e313010000001a54174ccccccccc
15733,OK,3425734707,43690,170,8,5,162,37619,95772039461,4629673948,3425734707,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,56,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2338df0a41231aaaaaaa0805a2f3922559754c16000000dc37f31301000000339030cccccccccc
15735,OK,1522408256,43690,170,8,5,162,37619,95773071472,4630705959,1522408256,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,57,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e2339df0a41231aaaaaaa0805a2f3927018854c1600000027f7021401000000401bbe5acccccccc
15740,OK,558246647,43690,170,8,5,162,37619,95774040470,4631674957,558246647,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542099952697754,24.50480079650879,14,35,58,223,438518026,0200000009000000fe79044205c3d5c28863c53fd509c4410e233adf0a41231aaaaaaa0805a2f39296e1934c160000004dc0111401000000f72a4621cccccccc
15741,OK,2169445792,43690,170,8,5,162,37619,95775073472,4632707959,2169445792,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,35,59,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e233bdf0a41231aaaaaaa0805a2f392c0a4a34c160000007783211401000000a01d4f81cccccccc
15746,OK,2678551088,43690,170,8,5,162,37619,95776042373,4633676860,2678551088,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,0,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2400df0a41231aaaaaaa0805a2f392856db24c160000003c4c3014010000003072a79fcccccccc
15747,OK,2867200184,43690,170,8,5,162,37619,95777073371,4634707858,2867200184,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,1,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2401df0a41231aaaaaaa0805a2f392db28c24c160000009207401401000000b800e6aacccccccc
15753,OK,3842869850,43690,170,8,5,162,37619,95778042368,4635676855,3842869850,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,2,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2402df0a41231aaaaaaa0805a2f39200f2d04c16000000b7d04e14010000005a8a0de5cccccccc
15754,OK,889239151,43690,170,8,5,162,37619,95779074380,4636708867,889239151,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,3,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2403df0a41231aaaaaaa0805a2f3924cb1e04c1600000003905e14010000006fb60035cccccccc
15759,OK,3209640540,43690,170,8,5,162,37619,95780043368,4637677855,3209640540,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,4,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2404df0a41231aaaaaaa0805a2f392687aef4c160000001f596d14010000005c3a4fbfcccccccc
15760,OK,3167603713,43690,170,8,5,162,37619,95781075389,4638709876,3167603713,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,5,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2405df0a41231aaaaaaa0805a2f392bd39ff4c1600000074187d140100000001cccdbccccccccc
15765,OK,2855129463,43690,170,8,5,162,37619,95782044395,4639678882,2855129463,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,6,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2406df0a41231aaaaaaa0805a2f392eb020e4d16000000a2e18b140100000077d12daacccccccc
15767,OK,3055535914,43690,170,8,5,162,37619,95783076382,4640710869,3055535914,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,7,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2407df0a41231aaaaaaa0805a2f3921ec21d4d16000000d5a09b14010000002ac71fb6cccccccc
15772,OK,844302813,43690,170,8,5,162,37619,95784099369,4641733856,844302813,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,8,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2408df0a41231aaaaaaa0805a2f392295e2d4d16000000e03cab1401000000dd095332cccccccc
15773,OK,2664185290,43690,170,8,5,162,37619,95785077382,4642711869,2664185290,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,9,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2409df0a41231aaaaaaa0805a2f392864a3c4d160000003d29ba1401000000ca3dcc9ecccccccc
15778,OK,2868358958,43690,170,8,5,162,37619,95786046475,4643680962,2868358958,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,10,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e240adf0a41231aaaaaaa0805a2f3920b144b4d16000000c2f2c814010000002eaff7aacccccccc
15779,OK,2865678,43690,170,8,5,162,37619,95787078462,4644712949,2865678,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,11,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e240bdf0a41231aaaaaaa0805a2f3923ed35a4d16000000f5b1d814010000000eba2b00cccccccc
15785,OK,2832635900,43690,170,8,5,162,37619,95788047476,4645681963,2832635900,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,12,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e240cdf0a41231aaaaaaa0805a2f392749c694d160000002b7be71401000000fc97d6a8cccccccc
15786,OK,6950270,43690,170,8,5,162,37619,95789028485,4646662972,6950270,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,13,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e240ddf0a41231aaaaaaa0805a2f3928594784d160000003c73f614010000007e0d6a00cccccccc
15791,OK,4184904029,43690,170,8,5,162,37619,95790048451,4647682938,4184904029,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,14,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e240edf0a41231aaaaaaa0805a2f392c324884d160000007a030615010000005d9170f9cccccccc
15792,OK,2815545339,43690,170,8,5,162,37619,95791083458,4648717945,2815545339,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,15,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e240fdf0a41231aaaaaaa0805a2f392c2ef974d1600000079ce151501000000fbcfd1a7cccccccc
15797,OK,2970907422,43690,170,8,5,162,37619,95792103476,4649737963,2970907422,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,16,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2410df0a41231aaaaaaa0805a2f3923480a74d16000000eb5e2515010000001e7314b1cccccccc
15799,OK,1838540108,43690,170,8,5,162,37619,95793031458,4650665945,1838540108,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,17,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2411df0a41231aaaaaaa0805a2f39222a9b54d16000000d9873315010000004ce5956dcccccccc
15804,OK,811826702,43690,170,8,5,162,37619,95794051450,4651685937,811826702,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,18,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2412df0a41231aaaaaaa0805a2f3927a39c54d1600000031184315010000000e7e6330cccccccc
15805,OK,2221839866,43690,170,8,5,162,37619,95795035939,4652670426,2221839866,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,19,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2413df0a41231aaaaaaa0805a2f392233fd44d16000000da1d521501000000fa956e84cccccccc
15810,OK,3603254584,43690,170,8,5,162,37619,95796052460,4653686947,3603254584,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,20,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2414df0a41231aaaaaaa0805a2f392ecc1e34d16000000a3a0611501000000384dc5d6cccccccc
15811,OK,3967490767,43690,170,8,5,162,37619,95797032462,4654666949,3967490767,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,21,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2415df0a41231aaaaaaa0805a2f3920eb6f24d16000000c594701501000000cf1a7beccccccccc
15817,OK,244358587,43690,170,8,5,162,37619,95798054008,4655688495,244358587,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,22,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2416df0a41231aaaaaaa0805a2f392784c024e160000002f2b801501000000bb9d900ecccccccc
15818,OK,1128022338,43690,170,8,5,162,37619,95799033480,4656667967,1128022338,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,23,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2417df0a41231aaaaaaa0805a2f392883e114e160000003f1d8f150100000042413c43cccccccc
15823,OK,1178270195,43690,170,8,5,162,37619,95800053464,4657687951,1178270195,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,24,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2418df0a41231aaaaaaa0805a2f392d8ce204e160000008fad9e1501000000f3f93a46cccccccc
15824,OK,3756338470,43690,170,8,5,162,37619,95801034472,4658668959,3756338470,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,25,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2419df0a41231aaaaaaa0805a2f392e8c62f4e160000009fa5ad1501000000262de5dfcccccccc
15829,OK,3464438666,43690,170,8,5,162,37619,95802105468,4659739955,3464438666,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,26,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e241adf0a41231aaaaaaa0805a2f3927c1e404e1600000033fdbd15010000008a237fcecccccccc
15831,OK,5843134,43690,170,8,5,162,37619,95803087449,4660721936,5843134,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,27,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e241bdf0a41231aaaaaaa0805a2f392591a4f4e1600000010f9cc1501000000be285900cccccccc
15836,OK,1218603195,43690,170,8,5,162,37619,95804056464,4661690951,1218603195,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,28,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e241cdf0a41231aaaaaaa0805a2f39290e35d4e1600000047c2db1501000000bb68a248cccccccc
15837,OK,3373283565,43690,170,8,5,162,37619,95805087470,4662721957,3373283565,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,29,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e241ddf0a41231aaaaaaa0805a2f392ee9e6d4e16000000a57deb1501000000ed3810c9cccccccc
15842,OK,563348974,43690,170,8,5,162,37619,95806056475,4663690962,563348974,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,30,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e241edf0a41231aaaaaaa0805a2f3921b687c4e16000000d246fa1501000000ee059421cccccccc
15843,OK,2803419658,43690,170,8,5,162,37619,95807088461,4664722948,2803419658,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,31,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e241fdf0a41231aaaaaaa0805a2f3924d278c4e1600000004060a16010000000aca18a7cccccccc
15849,OK,2287841984,43690,170,8,5,162,37619,95808108462,4665742949,2287841984,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,32,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2420df0a41231aaaaaaa0805a2f392aeb79b4e160000006596191601000000c0b25d88cccccccc
15850,OK,3569949447,43690,170,8,5,162,37619,95809089462,4666723949,3569949447,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,33,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2421df0a41231aaaaaaa0805a2f392b6afaa4e160000006d8e281601000000071bc9d4cccccccc
15855,OK,2726035220,43690,170,8,5,162,37619,95810007455,4667641942,2726035220,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,34,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2422df0a41231aaaaaaa0805a2f3929fb1b84e16000000569036160100000014ff7ba2cccccccc
15856,OK,469332650,43690,170,8,5,162,37619,95811039451,4668673938,469332650,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,35,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2423df0a41231aaaaaaa0805a2f392db70c84e16000000924f461601000000aa72f91bcccccccc
15861,OK,55855272,43690,170,8,5,162,37619,95812062463,4669696950,55855272,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,36,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2424df0a41231aaaaaaa0805a2f392ff0cd84e16000000b6eb551601000000a8485403cccccccc
15863,OK,2328863493,43690,170,8,5,162,37619,95813040469,4670674956,2328863493,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,37,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2425df0a41231aaaaaaa0805a2f39255f9e64e160000000cd864160100000005a3cf8acccccccc
15868,OK,566000353,43690,170,8,5,162,37619,95814060479,4671694966,566000353,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,38,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2426df0a41231aaaaaaa0805a2f392bf89f64e160000007668741601000000e17abc21cccccccc
15869,OK,2379363409,43690,170,8,5,162,37619,95815092482,4672726969,2379363409,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,39,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2427df0a41231aaaaaaa0805a2f3920249064f16000000b9278416010000005134d28dcccccccc
15874,OK,4244867668,43690,170,8,5,162,37619,95816010484,4673644971,4244867668,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,40,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2428df0a41231aaaaaaa0805a2f392f44a144f16000000ab29921601000000548a03fdcccccccc
15875,OK,3587668816,43690,170,8,5,162,37619,95817093457,4674727944,3587668816,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,41,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2429df0a41231aaaaaaa0805a2f39251d1244f1600000008b0a21601000000507bd7d5cccccccc
15881,OK,2329407567,43690,170,8,5,162,37619,95818011476,4675645963,2329407567,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,42,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e242adf0a41231aaaaaaa0805a2f39254d3324f160000000bb2b016010000004ff0d78acccccccc
15882,OK,812917017,43690,170,8,5,162,37619,95819097469,4676731956,812917017,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,43,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e242bdf0a41231aaaaaaa0805a2f3927d65434f160000003444c1160100000019217430cccccccc
15887,OK,1544634691,43690,170,8,5,162,37619,95820015480,4677649967,1544634691,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,44,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e242cdf0a41231aaaaaaa0805a2f3927867514f160000002f46cf16010000004341115ccccccccc
15888,OK,1303092173,43690,170,8,5,162,37619,95821096465,4678730952,1303092173,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,45,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e242ddf0a41231aaaaaaa0805a2f39211e6614f16000000c8c4df1601000000cd9bab4dcccccccc
15893,OK,1137189950,43690,170,8,5,162,37619,95822014476,4679648963,1137189950,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,46,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e242edf0a41231aaaaaaa0805a2f3920ce86f4f16000000c3c6ed16010000003e24c843cccccccc
15895,OK,175654684,43690,170,8,5,162,37619,95823096477,4680730964,175654684,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,47,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e242fdf0a41231aaaaaaa0805a2f3929d6a804f160000005449fe16010000001c47780acccccccc
15900,OK,2115219733,43690,170,8,5,162,37619,95824066472,4681700959,2115219733,3435973836,2,9,33.11913299560547,-106.88089752197266,1.542199969291687,24.50480079650879,14,36,48,223,438518026,0200000009000000fe79044205c3d5c2cf66c53fd509c4410e2430df0a41231aaaaaaa0805a2f392a8378f4f160000005f160d170100000015b1137ecccccccc
