Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,altitude,pressure,temperature,PAD,Packet (hex)
12268,OK,2495237153,43690,170,8,6,0,0,84434711229,276179214,2495237153,3435973836,26799.337890625,781,21.8799991607666,2147483647,ad5ed1460d0300003d0aaf41ffffff7faaaaaa0806000000bd72b3a8130000000e29761000000000214cba94cccccccc
12275,OK,4106069719,43690,170,8,6,0,0,84436713763,278181748,4106069719,3435973836,28102.943359375,511,21.93000030517578,2147483647,e38ddb46ff010000a470af41ffffff7faaaaaa08060000002301d2a81300000074b7941000000000d7a6bdf4cccccccc
12281,OK,724211250,43690,170,8,6,0,0,84438714669,280182653,724211250,3435973836,30176.96875,250,21.959999084472656,2147483647,f0c1eb46fa00000014aeaf41ffffff7faaaaaa08060000002d89f0a8130000007d3fb3100000000032962a2bcccccccc
12287,OK,2706958070,43690,170,8,6,0,0,84440714232,282182217,2706958070,3435973836,27085.255859375,707,22.010000228881836,2147483647,839ad346c30200007b14b041ffffff7faaaaaa0806000000f80b0fa91300000049c2d11000000000f6e658a1cccccccc
12294,OK,3264770502,43690,170,8,6,0,0,84442716424,284184408,3264770502,3435973836,24656.7734375,1386,22.049999237060547,2147483647,8ca1c0466a0500006666b041ffffff7faaaaaa080600000008992da913000000584ff01000000000c67198c2cccccccc
12300,OK,2995512954,43690,170,8,6,0,0,84444716486,286184471,2995512954,3435973836,27113.115234375,696,22.09000015258789,2147483647,3bd2d346b802000052b8b041ffffff7faaaaaa0806000000c61d4ca91300000017d40e11000000007ae68bb2cccccccc
12307,OK,483175455,43690,170,8,6,0,0,84446717290,288185275,483175455,3435973836,26377.09765625,858,22.1299991607666,2147483647,3212ce465a0300003d0ab141ffffff7faaaaaa08060000006aa56aa913000000bb5b2d11000000001faccc1ccccccccc
12313,OK,2265969315,43690,170,8,6,0,0,84448719316,290187301,2265969315,3435973836,26718.158203125,780,22.170000076293945,2147483647,51bcd0460c030000295cb141ffffff7faaaaaa0806000000d43189a91300000025e84b1100000000a3f20f87cccccccc
12319,OK,369662667,43690,170,8,6,0,0,84450719384,292187368,369662667,3435973836,25950.763671875,989,22.219999313354492,2147483647,87bdca46dd0300008fc2b141ffffff7faaaaaa080600000098b6a7a913000000e86c6a1100000000cb9a0816cccccccc
12326,OK,2286093489,43690,170,8,6,0,0,84452721413,294189397,2286093489,3435973836,26134.607421875,949,22.260000228881836,2147483647,372dcc46b50300007b14b241ffffff7faaaaaa08060000000543c6a91300000055f9881100000000b1044388cccccccc
12332,OK,4205367789,43690,170,8,6,0,0,84454722153,296190138,4205367789,3435973836,24763.66796875,1363,22.299999237060547,2147483647,5677c146530500006666b241ffffff7faaaaaa080600000069cae4a913000000ba80a71100000000edd1a8facccccccc
12339,OK,2919444409,43690,170,8,6,0,0,84456722126,298190111,2919444409,3435973836,24002.1484375,1675,22.350000381469727,2147483647,4c84bb468b060000cdccb241ffffff7faaaaaa0806000000ce4e03aa130000001f05c61100000000b92f03aecccccccc
12345,OK,1167614672,43690,170,8,6,0,0,84458724326,300192311,1167614672,3435973836,23707.99609375,1841,22.399999618530273,2147483647,fe37b946310700003333b341ffffff7faaaaaa0806000000e6db21aa130000003792e41100000000d0629845cccccccc
12351,OK,3715688308,43690,170,8,6,0,0,84460724562,302192547,3715688308,3435973836,23453.19921875,1939,22.440000534057617,2147483647,663ab746930700001f85b341ffffff7faaaaaa0806000000526140aa13000000a31703120000000074e778ddcccccccc
12358,OK,2249094799,43690,170,8,6,0,0,84462726324,304194308,2249094799,3435973836,23066.599609375,2140,22.489999771118164,2147483647,3335b4465c08000085ebb341ffffff7faaaaaa0806000000b4ec5eaa1300000004a32112000000008f760e86cccccccc
12364,OK,2631214581,43690,170,8,6,0,0,84464727081,306195065,2631214581,3435973836,22876.681640625,2230,22.530000686645508,2147483647,5db9b246b6080000713db441ffffff7faaaaaa080600000029747daa13000000792a401200000000f525d59ccccccccc
12371,OK,944567830,43690,170,8,6,0,0,84466727210,308195194,944567830,3435973836,22435.935546875,2479,16.760000228881836,2147483647,df47af46af0900007b148641ffffff7faaaaaa08060000002af99baa130000007aaf5e120000000016f64c38cccccccc
12377,OK,3153096666,43690,170,8,6,0,0,84468729401,310197385,3153096666,3435973836,22206.513671875,2603,16.799999237060547,2147483647,077dad462b0a000066668641ffffff7faaaaaa08060000003986baaa13000000893c7d1200000000da6ff0bbcccccccc
12383,OK,3088259085,43690,170,8,6,0,0,84470729402,312197387,3088259085,3435973836,21896.8828125,2831,16.84000015258789,2147483647,c411ab460f0b000052b88641ffffff7faaaaaa0806000000ba0ad9aa130000000bc19b12000000000d1813b8cccccccc
12390,OK,2630222092,43690,170,8,6,0,0,84472730055,314198039,2630222092,3435973836,21463.328125,3151,16.8799991607666,2147483647,a8aea7464f0c00003d0a8741ffffff7faaaaaa0806000000c791f7aa130000001748ba12000000000c01c69ccccccccc
12396,OK,3456653376,43690,170,8,6,0,0,84474732501,316200486,3456653376,3435973836,21081.60546875,3453,16.90999984741211,2147483647,36b3a4467d0d0000ae478741ffffff7faaaaaa0806000000d51f16ab1300000026d6d81200000000405808cecccccccc
12403,OK,1164673437,43690,170,8,6,0,0,84476732034,318200019,1164673437,3435973836,21115.458984375,3389,16.959999084472656,2147483647,ebf6a4463d0d000014ae8741ffffff7faaaaaa080600000082a234ab13000000d358f712000000009d816b45cccccccc
12409,OK,2644283498,43690,170,8,6,0,0,84478734234,320202218,2644283498,3435973836,20766.34765625,3668,16.989999771118164,2147483647,b23ca246540e000085eb8741ffffff7faaaaaa08060000009a2f53ab13000000eae51513000000006a909c9dcccccccc
12415,OK,808453600,43690,170,8,6,0,0,84480735426,322203411,808453600,3435973836,20420.650390625,3956,17.040000915527344,2147483647,4d899f46740f0000ec518841ffffff7faaaaaa0806000000c2b871ab13000000136f341300000000e0053030cccccccc
12422,OK,788352515,43690,170,8,6,0,0,84482735234,324203218,788352515,3435973836,20340.583984375,4012,17.06999969482422,2147483647,2be99e46ac0f00005c8f8841ffffff7faaaaaa0806000000823c90ab13000000d2f2521300000000034efd2ecccccccc
12428,OK,517945721,43690,170,8,6,0,0,84484737234,326205218,517945721,3435973836,20104.796875,4234,17.110000610351562,2147483647,98119d468a10000048e18841ffffff7faaaaaa0806000000d2c8aeab13000000227f7113000000007939df1ecccccccc
12435,OK,1420153185,43690,170,8,6,0,0,84486737234,328205219,1420153185,3435973836,20055.982421875,4272,17.149999618530273,2147483647,f7af9c46b010000033338941ffffff7faaaaaa0806000000524dcdab13000000a30390130000000061d1a554cccccccc
12441,OK,4140570083,43690,170,8,6,0,0,84488739507,330207491,4140570083,3435973836,19731.587890625,4573,17.190000534057617,2147483647,2d279a46dd1100001f858941ffffff7faaaaaa0806000000b3daebab130000000391ae1300000000e315ccf6cccccccc
12447,OK,3864420069,43690,170,8,6,0,0,84490740240,332208224,3864420069,3435973836,19394.49609375,4938,17.229999542236328,2147483647,fe8497464a1300000ad78941ffffff7faaaaaa080600000010620aac130000006018cd1300000000e55e56e6cccccccc
12454,OK,1329454425,43690,170,8,6,0,0,84492740306,334208291,1329454425,3435973836,19382.947265625,4949,17.270000457763672,2147483647,e56d974655130000f6288a41ffffff7faaaaaa0806000000d2e628ac13000000239deb130000000059dd3d4fcccccccc
12460,OK,2630656183,43690,170,8,6,0,0,84494742413,336210397,2630656183,3435973836,19082.14453125,5266,17.309999465942383,2147483647,4a14954692140000e17a8a41ffffff7faaaaaa08060000008d7347ac13000000dd290a1400000000b7a0cc9ccccccccc
12467,OK,2103935414,43690,170,8,6,0,0,84496742500,338210484,2103935414,3435973836,18929.712890625,5420,17.350000381469727,2147483647,6de393462c150000cdcc8a41ffffff7faaaaaa080600000064f865ac13000000b4ae281400000000b681677dcccccccc
12473,OK,1257236922,43690,170,8,6,0,0,84498743484,340211468,1257236922,3435973836,18677.7265625,5714,17.389999389648438,2147483647,74eb914652160000b81e8b41ffffff7faaaaaa0806000000bc8084ac130000000c37471400000000bae9ef4acccccccc
12479,OK,3492834120,43690,170,8,6,0,0,84500745147,342213132,3492834120,3435973836,18543.46484375,5871,17.43000030517578,2147483647,eede9046ef160000a4708b41ffffff7faaaaaa0806000000bb0ba3ac130000000cc2651400000000486b30d0cccccccc
12486,OK,1502064644,43690,170,8,6,0,0,84502745398,344213383,1502064644,3435973836,18252.404296875,6239,17.469999313354492,2147483647,cf988e465f1800008fc28b41ffffff7faaaaaa08060000003691c1ac13000000874784140000000004b08759cccccccc
12492,OK,1172728678,43690,170,8,6,0,0,84504747073,346215057,1172728678,3435973836,18228.5625,6286,17.510000228881836,2147483647,20698e468e1800007b148c41ffffff7faaaaaa0806000000411ce0ac1300000091d2a21400000000666be645cccccccc
12499,OK,3426676059,43690,170,8,6,0,0,84506746864,348214849,3426676059,3435973836,17922.248046875,6661,17.540000915527344,2147483647,7f048c46051a0000ec518c41ffffff7faaaaaa0806000000f09ffeac130000004156c114000000005bed3ecccccccccc
12505,OK,4028214781,43690,170,8,6,0,0,84508748131,350216116,4028214781,3435973836,17837.5546875,6752,17.59000015258789,2147483647,1c5b8b46601a000052b88c41ffffff7faaaaaa080600000063291dad13000000b4dfdf1400000000fdad19f0cccccccc
12511,OK,2995476775,43690,170,8,6,0,0,84510750322,352218306,2995476775,3435973836,17593.728515625,7122,17.6200008392334,2147483647,75738946d21b0000c3f58c41ffffff7faaaaaa080600000072b63bad13000000c26cfe140000000027598bb2cccccccc
12518,OK,3645546612,43690,170,8,6,0,0,84512750047,354218031,3645546612,3435973836,17336.982421875,7472,17.65999984741211,2147483647,f7718746301d0000ae478d41ffffff7faaaaaa0806000000df395aad130000002ff01c150000000074a04ad9cccccccc
12524,OK,2597676035,43690,170,8,6,0,0,84514752249,356220234,2597676035,3435973836,17206.345703125,7664,17.690000534057617,2147483647,b16c8646f01d00001f858d41ffffff7faaaaaa0806000000f9c678ad130000004a7d3b15000000000364d59acccccccc
12531,OK,2815395094,43690,170,8,6,0,0,84516752395,358220380,2815395094,3435973836,17037.533203125,7926,17.739999771118164,2147483647,111b8546f61e000085eb8d41ffffff7faaaaaa08060000000b4c97ad130000005c025a15000000001685cfa7cccccccc
12537,OK,646108625,43690,170,8,6,0,0,84518753302,360221286,646108625,3435973836,16794.2578125,8284,17.770000457763672,2147483647,843483465c200000f6288e41ffffff7faaaaaa080600000016d4b5ad13000000668a781500000000d1d58226cccccccc
12543,OK,333382700,43690,170,8,6,0,0,84520755308,362223293,333382700,3435973836,16583.6015625,8635,17.809999465942383,2147483647,348f8146bb210000e17a8e41ffffff7faaaaaa08060000006c60d4ad13000000bd169715000000002c04df13cccccccc
12550,OK,1999596954,43690,170,8,6,0,0,84522755580,364223564,1999596954,3435973836,16450.44921875,8879,17.84000015258789,2147483647,e6848046af22000052b88e41ffffff7faaaaaa0806000000fce5f2ad130000004c9cb515000000009a6d2f77cccccccc
12556,OK,1425390434,43690,170,8,6,0,0,84524756225,366224209,1425390434,3435973836,16206.984375,9273,17.889999389648438,2147483647,f03b7d4639240000b81e8f41ffffff7faaaaaa0806000000016d11ae130000005123d4150000000062bbf554cccccccc
12563,OK,597127260,43690,170,8,6,0,0,84526757478,368225462,597127260,3435973836,16149.498046875,9380,17.920000076293945,2147483647,fe557c46a4240000295c8f41ffffff7faaaaaa080600000066f62fae13000000b6acf215000000005c709723cccccccc
12569,OK,2323371235,43690,170,8,6,0,0,84528758306,370226290,2323371235,3435973836,15965.486328125,9708,17.959999084472656,2147483647,f2757946ec25000014ae8f41ffffff7faaaaaa0806000000227e4eae130000007234111600000000e3d47b8acccccccc
12575,OK,510690293,43690,170,8,6,0,0,84530760517,372228501,510690293,3435973836,15765.853515625,10066,17.979999542236328,2147483647,6a577646522700000ad78f41ffffff7faaaaaa0806000000450b6dae1300000095c12f1600000000f583701ecccccccc
12582,OK,1017609327,43690,170,8,6,0,0,84532760298,374228282,1017609327,3435973836,15615.7041015625,10339,18.030000686645508,2147483647,d1fe734663280000713d9041ffffff7faaaaaa0806000000ea8e8bae130000003a454e16000000006f7ca73ccccccccc
12588,OK,2648828169,43690,170,8,6,0,0,84534761230,376229214,2648828169,3435973836,15531.158203125,10503,18.049999237060547,2147483647,a2ac72460729000066669041ffffff7faaaaaa08060000000e17aaae130000005ecd6c160000000009e9e19dcccccccc
12595,OK,3965354681,43690,170,8,6,0,0,84536763336,378231321,3965354681,3435973836,15348.890625,10859,18.09000015258789,2147483647,90d36f466b2a000052b89041ffffff7faaaaaa0806000000c8a3c8ae13000000195a8b1600000000b9825aeccccccccc
12601,OK,2765267039,43690,170,8,6,0,0,84538763309,380231294,2765267039,3435973836,15232.037109375,11091,18.1200008392334,2147483647,26006e46532b0000c3f59041ffffff7faaaaaa08060000002d28e7ae130000007edea916000000005fa0d2a4cccccccc
12607,OK,50674803,43690,170,8,6,0,0,84540765522,382233506,50674803,3435973836,15069.671875,11438,18.15999984741211,2147483647,b0766b46ae2c0000ae479141ffffff7faaaaaa080600000052b505af13000000a26bc81600000000733c0503cccccccc
12614,OK,2944117565,43690,170,8,6,0,0,84542765390,384233374,2944117565,3435973836,14952.1650390625,11655,18.190000534057617,2147483647,a9a06946872d00001f859141ffffff7faaaaaa08060000004e3924af130000009eefe616000000003dab7bafcccccccc
12620,OK,495127173,43690,170,8,6,0,0,84544766407,386234392,495127173,3435973836,14736.443359375,12118,18.229999542236328,2147483647,c6416646562f00000ad79141ffffff7faaaaaa0806000000c7c142af130000001878051700000000850a831dcccccccc
12627,OK,3910725618,43690,170,8,6,0,0,84546768507,388236491,3910725618,3435973836,14670.7607421875,12264,18.260000228881836,2147483647,0b3b6546e82f00007b149241ffffff7faaaaaa08060000007b4e61af13000000cb04241700000000f2ef18e9cccccccc
12633,OK,4182954470,43690,170,8,6,0,0,84548768296,390236281,4182954470,3435973836,14563.8466796875,12486,18.290000915527344,2147483647,638f6346c6300000ec519241ffffff7faaaaaa080600000028d27faf130000007988421700000000e6d152f9cccccccc
12639,OK,206886903,43690,170,8,6,0,0,84550769211,392237195,206886903,3435973836,14372.4267578125,12917,18.31999969482422,2147483647,b5916046753200005c8f9241ffffff7faaaaaa08060000003b5a9eaf130000008b10611700000000f7d7540ccccccccc
12646,OK,1715692070,43690,170,8,6,0,0,84552770210,394238195,1715692070,3435973836,14207.16015625,13306,18.360000610351562,2147483647,a4fc5d46fa33000048e19241ffffff7faaaaaa0806000000a2e2bcaf13000000f3987f170000000026624366cccccccc
12652,OK,2001021272,43690,170,8,6,0,0,84554771394,396239379,2001021272,3435973836,14126.59375,13490,18.389999389648438,2147483647,60ba5c46b2340000b81e9341ffffff7faaaaaa0806000000c26bdbaf1300000013229e170000000058294577cccccccc
12659,OK,3312154795,43690,170,8,6,0,0,84556773414,398241399,3312154795,3435973836,13968.146484375,13879,18.420000076293945,2147483647,96405a4637360000295c9341ffffff7faaaaaa080600000026f8f9af1300000077aebc1700000000ab786bc5cccccccc
12665,OK,3377105572,43690,170,8,6,0,0,84558773317,400241302,3377105572,3435973836,13836.0205078125,14184,18.450000762939453,2147483647,15305846683700009a999341ffffff7faaaaaa0806000000457c18b0130000009632db1700000000a48a4ac9cccccccc
12671,OK,1097164409,43690,170,8,6,0,0,84560774501,402242486,1097164409,3435973836,13699.8583984375,14520,18.479999542236328,2147483647,6f0f5646b83800000ad79341ffffff7faaaaaa0806000000650537b013000000b6bbf9170000000079666541cccccccc
12678,OK,986008017,43690,170,8,6,0,0,84562776339,404244324,986008017,3435973836,13571.349609375,14849,18.510000228881836,2147483647,660d5446013a00007b149441ffffff7faaaaaa0806000000139155b0130000006447181800000000d149c53acccccccc
12684,OK,9634136,43690,170,8,6,0,0,84564776668,406244652,9634136,3435973836,13497.982421875,15047,18.540000915527344,2147483647,eee75246c73a0000ec519441ffffff7faaaaaa0806000000dc1674b0130000002ccd36180000000058019300cccccccc
12691,OK,735985885,43690,170,8,6,0,0,84566778237,408246221,735985885,3435973836,13301.58203125,15555,18.56999969482422,2147483647,54d64f46c33c00005c8f9441ffffff7faaaaaa08060000007da192b013000000cd57551800000000dd40de2bcccccccc
12697,OK,3306367750,43690,170,8,6,0,0,84568778218,410246202,3306367750,3435973836,13208.70703125,15791,18.59000015258789,2147483647,d4624e46af3d000052b89441ffffff7faaaaaa0806000000ea25b1b0130000003adc731800000000062b13c5cccccccc
12703,OK,3895082320,43690,170,8,6,0,0,84570779219,412247203,3895082320,3435973836,13083.3603515625,16118,18.6299991607666,2147483647,716d4c46f63e00003d0a9541ffffff7faaaaaa080600000053aecfb013000000a364921800000000503d2ae8cccccccc
12710,OK,2175299747,43690,170,8,6,0,0,84572781326,414249310,2175299747,3435973836,12986.638671875,16392,18.65999984741211,2147483647,8eea4a4608400000ae479541ffffff7faaaaaa08060000000e3beeb0130000005ef1b01800000000a370a881cccccccc
12716,OK,510485146,43690,170,8,6,0,0,84574781387,416249371,510485146,3435973836,12865.70703125,16715,18.68000030517578,2147483647,d40649464b410000a4709541ffffff7faaaaaa0806000000cbbf0cb1130000001b76cf18000000009a626d1ecccccccc
12723,OK,1387873079,43690,170,8,6,0,0,84576783516,418251501,1387873079,3435973836,12705.9638671875,17173,18.709999084472656,2147483647,db8746461543000014ae9541ffffff7faaaaaa08060000009c4c2bb113000000ed02ee18000000003743b952cccccccc
12729,OK,792594469,43690,170,8,6,0,0,84578783317,420251302,792594469,3435973836,12597.427734375,17487,18.739999771118164,2147483647,b6d544464f44000085eb9541ffffff7faaaaaa080600000055d049b113000000a6860c190000000025083e2fcccccccc
12735,OK,2577166351,43690,170,8,6,0,0,84580784657,422252641,2577166351,3435973836,12499.9892578125,17767,18.770000457763672,2147483647,f54f434667450000f6289641ffffff7faaaaaa0806000000115a68b11300000061102b19000000000f709c99cccccccc
12742,OK,4007015773,43690,170,8,6,0,0,84582786409,424254393,4007015773,3435973836,12377.5966796875,18124,18.799999237060547,2147483647,63664146cc46000066669641ffffff7faaaaaa080600000069e586b113000000b99b4919000000005d35d6eecccccccc
12748,OK,977759003,43690,170,8,6,0,0,84584786208,426254192,977759003,3435973836,12233.7783203125,18564,18.81999969482422,2147483647,1d273f46844800005c8f9641ffffff7faaaaaa08060000002069a5b113000000701f6819000000001b6b473acccccccc
12755,OK,3938014429,43690,170,8,6,0,0,84586788324,428256308,3938014429,3435973836,12107.8427734375,18953,18.850000381469727,2147483647,5f2f3d46094a0000cdcc9641ffffff7faaaaaa0806000000e4f5c3b11300000034ac861900000000dd54b9eacccccccc
12761,OK,2508781495,43690,170,8,6,0,0,84588789429,430257414,2508781495,3435973836,12026.419921875,19207,18.8700008392334,2147483647,aee93b46074b0000c3f59641ffffff7faaaaaa0806000000b57ee2b1130000000635a51900000000b7f78895cccccccc
12767,OK,3831574753,43690,170,8,6,0,0,84590789410,432257394,3831574753,3435973836,11926.56640625,19514,18.899999618530273,2147483647,445a3a463a4c000033339741ffffff7faaaaaa0806000000220301b21300000072b9c31900000000e13061e4cccccccc
12774,OK,1345526112,43690,170,8,6,0,0,84592791236,434259221,1345526112,3435973836,11765.265625,20036,18.93000030517578,2147483647,10d53746444e0000a4709741ffffff7faaaaaa0806000000c48e1fb2130000001545e2190000000060193350cccccccc
12780,OK,724102217,43690,170,8,6,0,0,84594791307,436259292,724102217,3435973836,11688.9345703125,20288,18.940000534057617,2147483647,bda33646404f00001f859741ffffff7faaaaaa08060000008b133eb213000000dcc9001a0000000049ec282bcccccccc
12787,OK,151289460,43690,170,8,6,0,0,84596793519,438261504,151289460,3435973836,11558.361328125,20715,18.969999313354492,2147483647,72993446eb5000008fc29741ffffff7faaaaaa0806000000afa05cb21300000000571f1a00000000747e0409cccccccc
12793,OK,191327999,43690,170,8,6,0,0,84598794407,440262391,191327999,3435973836,11442.1181640625,21103,20.0,2147483647,79c832466f5200000000a041ffffff7faaaaaa0806000000a7287bb213000000f7de3d1a00000000ff6e670bcccccccc
12799,OK,2842214041,43690,170,8,6,0,0,84600794301,442262285,2842214041,3435973836,11351.3046875,21401,20.020000457763672,2147483647,385d314699530000f628a041ffffff7faaaaaa0806000000bdac99b2130000000d635c1a0000000099be68a9cccccccc
12806,OK,3016678530,43690,170,8,6,0,0,84602796500,444264485,3016678530,3435973836,11210.4208984375,21915,20.049999237060547,2147483647,af292f469b5500006666a041ffffff7faaaaaa0806000000d439b8b21300000025f07a1a0000000082dcceb3cccccccc
12812,OK,535943706,43690,170,8,6,0,0,84604796311,446264296,535943706,3435973836,11130.234375,22168,20.079999923706055,2147483647,f0e82d4698560000d7a3a041ffffff7faaaaaa080600000097bdd6b213000000e873991a000000001adaf11fcccccccc
12819,OK,2955057869,43690,170,8,6,0,0,84606797217,448265201,2955057869,3435973836,11005.8681640625,22610,20.100000381469727,2147483647,79f72b4652580000cdcca041ffffff7faaaaaa0806000000a145f5b213000000f1fbb71a00000000cd9a22b0cccccccc
12825,OK,3162650237,43690,170,8,6,0,0,84608799334,450267318,3162650237,3435973836,10881.5126953125,23063,20.1299991607666,2147483647,0d062a46175a00003d0aa141ffffff7faaaaaa080600000066d213b313000000b688d61a000000007d3682bccccccccc
12831,OK,3191711456,43690,170,8,6,0,0,84610799471,452267455,3191711456,3435973836,10801.33203125,23332,20.149999618530273,2147483647,54c52846245b00003333a141ffffff7faaaaaa08060000006f5732b313000000bf0df51a00000000e0a63dbecccccccc
12838,OK,2995296879,43690,170,8,6,0,0,84612801430,454269414,2995296879,3435973836,10687.4111328125,23776,20.18000030517578,2147483647,a5fd2646e05c0000a470a141ffffff7faaaaaa080600000096e350b313000000e699131b000000006f9a88b2cccccccc
12844,OK,1951607736,43690,170,8,6,0,0,84614802248,456270233,1951607736,3435973836,10563.43359375,24234,20.200000762939453,2147483647,bc0d2546aa5e00009a99a141ffffff7faaaaaa0806000000486b6fb3130000009921321b00000000b82b5374cccccccc
12851,OK,1409749822,43690,170,8,6,0,0,84616802405,458270389,1409749822,3435973836,10459.9228515625,24632,20.229999542236328,2147483647,b16f2346386000000ad7a141ffffff7faaaaaa080600000065f08db313000000b5a6501b000000003e130754cccccccc
12857,OK,2697811325,43690,170,8,6,0,0,84618804664,460272648,2697811325,3435973836,10370.1533203125,24965,20.25,2147483647,9d082246856100000000a241ffffff7faaaaaa0806000000b87dacb31300000008346f1b000000007d55cda0cccccccc
12863,OK,933633397,43690,170,8,6,0,0,84620804301,462272285,933633397,3435973836,10244.3623046875,25472,20.280000686645508,2147483647,7311204680630000713da241ffffff7faaaaaa0806000000cd00cbb3130000001db78d1b00000000751da637cccccccc
12870,OK,4183690374,43690,170,8,6,0,0,84622806417,464274401,4183690374,3435973836,10132.0615234375,25929,20.290000915527344,2147483647,3f501e4649650000ec51a241ffffff7faaaaaa0806000000918de9b313000000e143ac1b00000000860c5ef9cccccccc
12876,OK,645682357,43690,170,8,6,0,0,84624807409,466275393,645682357,3435973836,10046.865234375,26265,20.31999969482422,2147483647,76fb1c46996600005c8fa241ffffff7faaaaaa0806000000f11508b41300000041ccca1b00000000b5547c26cccccccc
12883,OK,585128106,43690,170,8,6,0,0,84626807312,468275297,585128106,3435973836,9950.275390625,26647,20.34000015258789,2147483647,1a791b461768000052b8a241ffffff7faaaaaa0806000000109a26b4130000006150e91b00000000aa58e022cccccccc
12889,OK,1877095466,43690,170,8,6,0,0,84628809321,470277305,1877095466,3435973836,9830.59375,27127,20.360000610351562,2147483647,609a1946f769000048e1a241ffffff7faaaaaa0806000000692645b413000000b9dc071c000000002a34e26fcccccccc
12895,OK,2936226090,43690,170,8,6,0,0,84630809235,472277219,2936226090,3435973836,9731.5146484375,27550,20.389999389648438,2147483647,0f0e18469e6b0000b81ea341ffffff7faaaaaa080600000093aa63b413000000e360261c000000002a4103afcccccccc
12902,OK,3926451922,43690,170,8,6,0,0,84632810211,474278195,3926451922,3435973836,9641.66015625,27922,20.40999984741211,2147483647,a4a61646126d0000ae47a341ffffff7faaaaaa0806000000e33282b41300000033e9441c00000000d2e608eacccccccc
12908,OK,3429034982,43690,170,8,6,0,0,84634812414,476280398,3429034982,3435973836,9539.0029296875,28359,20.43000030517578,2147483647,030c1546c76e0000a470a341ffffff7faaaaaa0806000000febfa0b4130000004e76631c00000000e6eb62cccccccccc
12915,OK,1362939049,43690,170,8,6,0,0,84636812395,478280379,1362939049,3435973836,9415.5146484375,28912,20.440000534057617,2147483647,0f1e1346f07000001f85a341ffffff7faaaaaa08060000006b44bfb413000000bbfa811c00000000a9cc3c51cccccccc
12921,OK,279262963,43690,170,8,6,0,0,84638814319,480282304,279262963,3435973836,9340.890625,29224,20.450000762939453,2147483647,90f31146287200009a99a341ffffff7faaaaaa08060000006fd0ddb413000000c086a01c00000000f336a510cccccccc
12927,OK,1400693506,43690,170,8,6,0,0,84640815252,482283236,1400693506,3435973836,9203.0478515625,29835,20.469999313354492,2147483647,31cc0f468b7400008fc2a341ffffff7faaaaaa08060000009458fcb413000000e40ebf1c0000000002e37c53cccccccc
12934,OK,2356389940,43690,170,8,6,0,0,84642815318,484283302,2356389940,3435973836,9128.0966796875,30174,20.489999771118164,2147483647,63a00e46de75000085eba341ffffff7faaaaaa080600000056dd1ab513000000a693dd1c0000000034a8738ccccccccc
12940,OK,1972534142,43690,170,8,6,0,0,84644817510,486285495,1972534142,3435973836,9016.0458984375,30679,20.5,2147483647,2fe00c46d77700000000a441ffffff7faaaaaa0806000000666a39b513000000b720fc1c000000007e7b9275cccccccc
12947,OK,3631786535,43690,170,8,6,0,0,84646817494,488285478,3631786535,3435973836,8909.8173828125,31162,20.520000457763672,2147483647,45370b46ba790000f628a441ffffff7faaaaaa0806000000d6ee57b51300000026a51a1d0000000027aa78d8cccccccc
12953,OK,1429034207,43690,170,8,6,0,0,84648819255,490287239,1429034207,3435973836,8816.89453125,31613,20.530000686645508,2147483647,94c309467d7b0000713da441ffffff7faaaaaa0806000000377a76b5130000008730391d00000000df542d55cccccccc
12959,OK,133900368,43690,170,8,6,0,0,84650820161,492288145,133900368,3435973836,8707.666015625,32109,20.549999237060547,2147483647,aa0e08466d7d00006666a441ffffff7faaaaaa0806000000410295b51300000091b8571d000000005028fb07cccccccc
12966,OK,2192695831,43690,170,8,6,0,0,84652820401,494288386,2192695831,3435973836,8609.0205078125,32590,20.56999969482422,2147483647,158406464e7f00005c8fa441ffffff7faaaaaa0806000000b187b3b513000000023e761d0000000017e2b182cccccccc
12972,OK,558684182,43690,170,8,6,0,0,84654822324,496290308,558684182,3435973836,8531.7587890625,32931,20.59000015258789,2147483647,094f0546a380000052b8a441ffffff7faaaaaa0806000000b413d2b51300000004ca941d0000000016d84c21cccccccc
12979,OK,4168166629,43690,170,8,6,0,0,84656822238,498290223,4168166629,3435973836,8447.6220703125,33343,20.59000015258789,2147483647,7dfe03463f82000052b8a441ffffff7faaaaaa0806000000de97f0b5130000002f4eb31d00000000e52c71f8cccccccc
12985,OK,2473851151,43690,170,8,6,0,0,84658823499,500291484,2473851151,3435973836,8325.6923828125,33986,20.610000610351562,2147483647,c5160246c284000048e1a441ffffff7faaaaaa08060000004b210fb6130000009cd7d11d000000000ff97393cccccccc
12991,OK,3343427296,43690,170,8,6,0,0,84660825484,502293469,3343427296,3435973836,8230.994140625,34428,20.6200008392334,2147483647,fa9b00467c860000c3f5a441ffffff7faaaaaa08060000008cad2db613000000dd63f01d00000000e0a648c7cccccccc
12998,OK,968965834,43690,170,8,6,0,0,84662825241,504293226,968965834,3435973836,8110.7451171875,35056,20.6299991607666,2147483647,f675fd45f08800003d0aa541ffffff7faaaaaa080600000019314cb6130000006ae70e1e00000000ca3ec139cccccccc
