Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,ax,ay,az,PAD,Packet (hex)
8621,OK,2264199976,43690,170,7,3,127,4096,84264800708,106268693,2264199976,3435973836,20,0,-4,4096,14000000fcff0010aaaaaa07037f0010c4d1929e13000000158855060000000028f3f486cccccccc
8623,OK,3676473697,43690,170,7,3,127,4096,84264875241,106343226,3676473697,3435973836,22,0,-6,4096,16000000faff0010aaaaaa07037f0010e9f4939e130000003aab560600000000618922dbcccccccc
8625,OK,3053211192,43690,170,7,3,127,4096,84264925726,106393711,3053211192,3435973836,18,0,4,4096,1200000004000010aaaaaa07037f00101eba949e130000006f70570600000000384efcb5cccccccc
8626,OK,220799970,43690,170,7,3,127,4096,84264976986,106444971,220799970,3435973836,22,6,-6,4096,16000600faff0010aaaaaa07037f00105a82959e13000000ab38580600000000e223290dcccccccc
8629,OK,4043138461,43690,170,7,3,127,4096,84265027708,106495693,4043138461,3435973836,24,-4,0,4096,1800fcff00000010aaaaaa07037f00107c48969e13000000cdfe5806000000009d65fdf0cccccccc
8630,OK,1753287167,43690,170,7,3,127,4096,84265078720,106546705,1753287167,3435973836,16,0,-6,4096,10000000faff0010aaaaaa07037f0010c00f979e1300000011c6590600000000ff098168cccccccc
8633,OK,366172732,43690,170,7,3,127,4096,84265129708,106597693,366172732,3435973836,22,0,4,4096,1600000004000010aaaaaa07037f0010ecd6979e130000003d8d5a06000000003c5ad315cccccccc
8634,OK,1528284764,43690,170,7,3,127,4096,84265180720,106648705,1528284764,3435973836,22,0,-2,4096,16000000feff0010aaaaaa07037f0010309e989e1300000081545b06000000005cc6175bcccccccc
8636,OK,2389644989,43690,170,7,3,127,4096,84265231727,106699712,2389644989,3435973836,24,2,-2,4096,18000200feff0010aaaaaa07037f00106f65999e13000000c01b5c0600000000bd166f8ecccccccc
8637,OK,637594557,43690,170,7,3,127,4096,84265282705,106750690,637594557,3435973836,18,2,4,4096,1200020004000010aaaaaa07037f0010912c9a9e13000000e2e25c0600000000bdeb0026cccccccc
8639,OK,1600560716,43690,170,7,3,127,4096,84265333722,106801707,1600560716,3435973836,16,0,4,4096,1000000004000010aaaaaa07037f0010daf39a9e130000002baa5d06000000004c9e665fcccccccc
8642,OK,1906381204,43690,170,7,3,127,4096,84265390353,106858337,1906381204,3435973836,20,0,-2,4096,14000000feff0010aaaaaa07037f001011d19b9e1300000061875e06000000009411a171cccccccc
8643,OK,587369432,43690,170,7,3,127,4096,84265435717,106903702,587369432,3435973836,20,0,0,4096,1400000000000010aaaaaa07037f001045829c9e1300000096385f0600000000d88b0223cccccccc
8645,OK,1928541575,43690,170,7,3,127,4096,84265491355,106959340,1928541575,3435973836,20,0,-2,4096,14000000feff0010aaaaaa07037f00109b5b9d9e13000000ec116006000000008735f372cccccccc
8646,OK,1327267538,43690,170,7,3,127,4096,84265541715,107009700,1327267538,3435973836,18,2,4,4096,1200020004000010aaaaaa07037f001053209e9e13000000a4d6600600000000d27e1c4fcccccccc
8649,OK,1687473797,43690,170,7,3,127,4096,84265635916,107103901,1687473797,3435973836,16,2,-6,4096,10000200faff0010aaaaaa07037f00104c909f9e130000009d4662060000000085ce9464cccccccc
8651,OK,1647346496,43690,170,7,3,127,4096,84265686721,107154706,1647346496,3435973836,20,0,-2,4096,14000000feff0010aaaaaa07037f0010c156a09e13000000120d63060000000040833062cccccccc
8653,OK,327980901,43690,170,7,3,127,4096,84265737705,107205689,327980901,3435973836,20,0,-6,4096,14000000faff0010aaaaaa07037f0010e91da19e1300000039d463060000000065978c13cccccccc
8655,OK,936154509,43690,170,7,3,127,4096,84265794344,107262328,936154509,3435973836,20,4,-2,4096,14000400feff0010aaaaaa07037f001028fba19e1300000078b16406000000008d95cc37cccccccc
8656,OK,13433824,43690,170,7,3,127,4096,84265839708,107307693,13433824,3435973836,18,4,-4,4096,12000400fcff0010aaaaaa07037f00105caca29e13000000ad62650600000000e0fbcc00cccccccc
8659,OK,200056201,43690,170,7,3,127,4096,84265896183,107364168,200056201,3435973836,18,2,-2,4096,12000200feff0010aaaaaa07037f0010f788a39e13000000483f660600000000899dec0bcccccccc
8660,OK,3725913208,43690,170,7,3,127,4096,84265946713,107414697,3725913208,3435973836,22,0,4,4096,1600000004000010aaaaaa07037f0010594ea49e13000000a90467060000000078ec14decccccccc
8662,OK,2788714377,43690,170,7,3,127,4096,84265997991,107465976,2788714377,3435973836,20,0,-4,4096,14000000fcff0010aaaaaa07037f0010a716a59e13000000f8cc670600000000896738a6cccccccc
8664,OK,1597113339,43690,170,7,3,127,4096,84266048709,107516694,1597113339,3435973836,18,0,0,4096,1200000000000010aaaaaa07037f0010c5dca59e130000001693680600000000fb03325fcccccccc
8667,OK,2022979589,43690,170,7,3,127,4096,84266139502,107607487,2022979589,3435973836,18,0,-2,4096,12000000feff0010aaaaaa07037f00106e3fa79e13000000bff569060000000005389478cccccccc
8668,OK,1257130226,43690,170,7,3,127,4096,84266189717,107657702,1257130226,3435973836,18,2,-4,4096,12000200fcff0010aaaaaa07037f00109503a89e13000000e6b96a0600000000f248ee4acccccccc
8670,OK,3177171121,43690,170,7,3,127,4096,84266240724,107708709,3177171121,3435973836,18,0,4,4096,1200000004000010aaaaaa07037f0010d4caa89e1300000025816b0600000000b1c85fbdcccccccc
8671,OK,3428541806,43690,170,7,3,127,4096,84266291707,107759692,3428541806,3435973836,14,2,-4,4096,0e000200fcff0010aaaaaa07037f0010fb91a99e130000004c486c06000000006e655bcccccccccc
8673,OK,314314514,43690,170,7,3,127,4096,84266342707,107810692,314314514,3435973836,24,2,0,4096,1800020000000010aaaaaa07037f00103359aa9e13000000840f6d0600000000120fbc12cccccccc
8675,OK,2391636987,43690,170,7,3,127,4096,84266393725,107861710,2391636987,3435973836,18,0,-6,4096,12000000faff0010aaaaaa07037f00107d20ab9e13000000ced66d0600000000fb7b8d8ecccccccc
8677,OK,495268079,43690,170,7,3,127,4096,84266444728,107912713,495268079,3435973836,18,0,-4,4096,12000000fcff0010aaaaaa07037f0010b8e7ab9e13000000099e6e0600000000ef30851dcccccccc
8679,OK,3736434880,43690,170,7,3,127,4096,84266501332,107969316,3736434880,3435973836,18,0,4,4096,1200000004000010aaaaaa07037f0010d4c4ac9e13000000247b6f0600000000c078b5decccccccc
8680,OK,143050422,43690,170,7,3,127,4096,84266546725,108014710,143050422,3435973836,20,0,0,4096,1400000000000010aaaaaa07037f00102576ad9e13000000762c700600000000b6c68608cccccccc
8683,OK,2290494463,43690,170,7,3,127,4096,84266666141,108134125,2290494463,3435973836,18,0,-12,4096,12000000f4ff0010aaaaaa07037f00109d48af9e13000000edfe710600000000ff2b8688cccccccc
8685,OK,2854809822,43690,170,7,3,127,4096,84266668899,108136884,2854809822,3435973836,18,2,-2,4096,12000200feff0010aaaaaa07037f00106353af9e13000000b409720600000000def028aacccccccc
8688,OK,2954240763,43690,170,7,3,127,4096,84266718706,108186690,2954240763,3435973836,22,2,-2,4096,16000200feff0010aaaaaa07037f0010f215b09e1300000042cc720600000000fb2216b0cccccccc
8689,OK,4011768285,43690,170,7,3,127,4096,84266769717,108237702,4011768285,3435973836,22,0,-4,4096,16000000fcff0010aaaaaa07037f001035ddb09e130000008693730600000000ddb91eefcccccccc
8691,OK,732378677,43690,170,7,3,127,4096,84266820723,108288707,732378677,3435973836,18,0,-4,4096,12000000fcff0010aaaaaa07037f001073a4b19e13000000c35a7406000000003536a72bcccccccc
8693,OK,2893142092,43690,170,7,3,127,4096,84266896246,108364231,2893142092,3435973836,22,0,-4,4096,16000000fcff0010aaaaaa07037f001076cbb29e13000000c7817506000000004cd871accccccccc
8695,OK,3058608212,43690,170,7,3,127,4096,84266946702,108414686,3058608212,3435973836,26,0,4,4096,1a00000004000010aaaaaa07037f00108e90b39e13000000de4676060000000054a84eb6cccccccc
8696,OK,3337266214,43690,170,7,3,127,4096,84266997990,108465975,3337266214,3435973836,22,0,4,4096,1600000004000010aaaaaa07037f0010e658b49e13000000370f77060000000026a4eac6cccccccc
8699,OK,3305999338,43690,170,7,3,127,4096,84267048727,108516712,3305999338,3435973836,20,0,-4,4096,14000000fcff0010aaaaaa07037f0010171fb59e1300000068d5770600000000ea8b0dc5cccccccc
8700,OK,3514792457,43690,170,7,3,127,4096,84267099710,108567695,3514792457,3435973836,18,0,-4,4096,12000000fcff0010aaaaaa07037f00103ee6b59e130000008f9c780600000000097a7fd1cccccccc
8703,OK,3985213660,43690,170,7,3,127,4096,84267150722,108618707,3985213660,3435973836,18,0,-6,4096,12000000faff0010aaaaaa07037f001082adb69e13000000d363790600000000dc8889edcccccccc
8704,OK,403437578,43690,170,7,3,127,4096,84267201705,108669690,403437578,3435973836,18,2,0,4096,1200020000000010aaaaaa07037f0010a974b79e13000000fa2a7a06000000000af80b18cccccccc
8706,OK,682759358,43690,170,7,3,127,4096,84267252711,108720696,682759358,3435973836,22,0,-4,4096,16000000fcff0010aaaaaa07037f0010e73bb89e1300000038f27a0600000000be14b228cccccccc
8708,OK,4121073366,43690,170,7,3,127,4096,84267309371,108777355,4121073366,3435973836,18,2,-4,4096,12000200fcff0010aaaaaa07037f00103b19b99e130000008bcf7b0600000000d696a2f5cccccccc
8709,OK,3983830344,43690,170,7,3,127,4096,84267354707,108822692,3983830344,3435973836,22,0,-6,4096,16000000faff0010aaaaaa07037f001053cab99e13000000a4807c0600000000486d74edcccccccc
8712,OK,2212253019,43690,170,7,3,127,4096,84267410376,108878361,2212253019,3435973836,16,0,-2,4096,10000000feff0010aaaaaa07037f0010c8a3ba9e13000000195a7d06000000005b4ddc83cccccccc
8713,OK,3842504904,43690,170,7,3,127,4096,84267460708,108928692,3842504904,3435973836,22,0,-4,4096,16000000fcff0010aaaaaa07037f00106468bb9e13000000b41e7e0600000000c8f807e5cccccccc
8715,OK,2896391799,43690,170,7,3,127,4096,84267512372,108980357,2896391799,3435973836,20,2,-2,4096,14000200feff0010aaaaaa07037f00103432bc9e1300000085e87e0600000000776ea3accccccccc
8716,OK,122594350,43690,170,7,3,127,4096,84267562703,109030688,122594350,3435973836,22,0,-4,4096,16000000fcff0010aaaaaa07037f0010cff6bc9e1300000020ad7f06000000002ea44e07cccccccc
8719,OK,159113815,43690,170,7,3,127,4096,84267654913,109122898,159113815,3435973836,14,2,4,4096,0e00020004000010aaaaaa07037f0010015fbe9e13000000521581060000000057e27b09cccccccc
8721,OK,1976619561,43690,170,7,3,127,4096,84267705715,109173700,1976619561,3435973836,18,0,-2,4096,12000000feff0010aaaaaa07037f00107325bf9e13000000c4db81060000000029d2d075cccccccc
8723,OK,742758133,43690,170,7,3,127,4096,84267756704,109224689,742758133,3435973836,14,4,4,4096,0e00040004000010aaaaaa07037f0010a0ecbf9e13000000f1a2820600000000f596452ccccccccc
8724,OK,2793696183,43690,170,7,3,127,4096,84267807716,109275700,2793696183,3435973836,20,2,-8,4096,14000200f8ff0010aaaaaa07037f0010e4b3c09e13000000346a830600000000b76b84a6cccccccc
8726,OK,2900438212,43690,170,7,3,127,4096,84267858720,109326705,2900438212,3435973836,20,0,4,4096,1400000004000010aaaaaa07037f0010207bc19e130000007131840600000000c42ce1accccccccc
8729,OK,2905679357,43690,170,7,3,127,4096,84267915229,109383213,2905679357,3435973836,20,4,-6,4096,14000400faff0010aaaaaa07037f0010dd57c29e130000002d0e850600000000fd2531adcccccccc
8730,OK,3653388794,43690,170,7,3,127,4096,84267960980,109428965,3653388794,3435973836,26,0,-2,4096,1a000000feff0010aaaaaa07037f0010940ac39e13000000e5c0850600000000fa49c2d9cccccccc
8733,OK,1092073181,43690,170,7,3,127,4096,84268015970,109483955,1092073181,3435973836,18,6,-4,4096,12000600fcff0010aaaaaa07037f001062e1c39e13000000b397860600000000ddb61741cccccccc
8734,OK,3393881837,43690,170,7,3,127,4096,84268066726,109534711,3393881837,3435973836,18,2,0,4096,1200020000000010aaaaaa07037f0010a6a7c49e13000000f75d870600000000ed864acacccccccc
8737,OK,2631288261,43690,170,7,3,127,4096,84268159529,109627514,2631288261,3435973836,22,0,-8,4096,16000000f8ff0010aaaaaa07037f00102912c69e130000007ac8880600000000c545d69ccccccccc
8738,OK,3124637010,43690,170,7,3,127,4096,84268209719,109677704,3124637010,3435973836,18,0,0,4096,1200000000000010aaaaaa07037f001037d6c69e13000000888c890600000000522d3ebacccccccc
8740,OK,2836635350,43690,170,7,3,127,4096,84268260719,109728704,2836635350,3435973836,18,0,0,4096,1200000000000010aaaaaa07037f00106f9dc79e13000000c0538a0600000000d69e13a9cccccccc
8741,OK,1674580879,43690,170,7,3,127,4096,84268311702,109779687,1674580879,3435973836,20,0,-2,4096,14000000feff0010aaaaaa07037f00109664c89e13000000e71a8b06000000008f13d063cccccccc
8743,OK,4049042199,43690,170,7,3,127,4096,84268362714,109830699,4049042199,3435973836,22,0,4,4096,1600000004000010aaaaaa07037f0010da2bc99e130000002be28b0600000000177b57f1cccccccc
8745,OK,672481420,43690,170,7,3,127,4096,84268413728,109881713,672481420,3435973836,20,0,0,4096,1400000000000010aaaaaa07037f001020f3c99e1300000071a98c06000000008c401528cccccccc
8748,OK,2872950134,43690,170,7,3,127,4096,84268464708,109932693,2872950134,3435973836,20,0,-2,4096,14000000feff0010aaaaaa07037f001044baca9e1300000095708d060000000076bd3dabcccccccc
8750,OK,2705855143,43690,170,7,3,127,4096,84268521368,109989353,2705855143,3435973836,22,0,0,4096,1600000000000010aaaaaa07037f00109897cb9e13000000e94d8e0600000000a71248a1cccccccc
8751,OK,1035245707,43690,170,7,3,127,4096,84268566705,110034690,1035245707,3435973836,26,0,-2,4096,1a000000feff0010aaaaaa07037f0010b148cc9e1300000002ff8e06000000008b98b43dcccccccc
8754,OK,525175384,43690,170,7,3,127,4096,84268685873,110153857,525175384,3435973836,24,0,0,4096,1800000000000010aaaaaa07037f0010311ace9e1300000081d0900600000000588a4d1fcccccccc
8756,OK,156977909,43690,170,7,3,127,4096,84268688629,110156614,156977909,3435973836,16,0,0,4096,1000000000000010aaaaaa07037f0010f524ce9e1300000046db900600000000f54a5b09cccccccc
8759,OK,2502448810,43690,170,7,3,127,4096,84268738718,110206703,2502448810,3435973836,20,2,-4,4096,14000200fcff0010aaaaaa07037f00109ee8ce9e13000000ef9e910600000000aa562895cccccccc
8760,OK,1742560111,43690,170,7,3,127,4096,84268789702,110257687,1742560111,3435973836,20,0,-4,4096,14000000fcff0010aaaaaa07037f0010c6afcf9e1300000017669206000000006f5bdd67cccccccc
8762,OK,1755281223,43690,170,7,3,127,4096,84268840711,110308696,1755281223,3435973836,24,0,-2,4096,18000000feff0010aaaaaa07037f00100777d09e13000000582d93060000000047779f68cccccccc
8764,OK,4178376357,43690,170,7,3,127,4096,84268915241,110383226,4178376357,3435973836,16,0,-4,4096,10000000fcff0010aaaaaa07037f0010299ad19e130000007a50940600000000a5f60cf9cccccccc
8766,OK,1133193740,43690,170,7,3,127,4096,84268965992,110433977,1133193740,3435973836,20,0,-4,4096,14000000fcff0010aaaaaa07037f00106860d29e13000000b9169506000000000c2a8b43cccccccc
8768,OK,476071251,43690,170,7,3,127,4096,84269016707,110484692,476071251,3435973836,22,0,-10,4096,16000000f6ff0010aaaaaa07037f00108326d39e13000000d4dc9506000000005345601ccccccccc
8770,OK,1815551880,43690,170,7,3,127,4096,84269067713,110535698,1815551880,3435973836,16,2,4,4096,1000020004000010aaaaaa07037f0010c1edd39e1300000012a4960600000000881f376ccccccccc
8771,OK,3045897129,43690,170,7,3,127,4096,84269118724,110586709,3045897129,3435973836,24,-4,-2,4096,1800fcfffeff0010aaaaaa07037f001004b5d49e13000000556b970600000000a9b38cb5cccccccc
8774,OK,520653932,43690,170,7,3,127,4096,84269170527,110638512,520653932,3435973836,20,2,-4,4096,14000200fcff0010aaaaaa07037f00105f7fd59e13000000b0359806000000006c8c081fcccccccc
8775,OK,2348808949,43690,170,7,3,127,4096,84269220717,110688702,2348808949,3435973836,16,0,-4,4096,10000000fcff0010aaaaaa07037f00106d43d69e13000000bef9980600000000f5faff8bcccccccc
8777,OK,3467025980,43690,170,7,3,127,4096,84269271715,110739699,3467025980,3435973836,20,0,-2,4096,14000000feff0010aaaaaa07037f0010a30ad79e13000000f3c09906000000003c9ea6cecccccccc
8778,OK,2660621182,43690,170,7,3,127,4096,84269322726,110790711,2660621182,3435973836,18,0,0,4096,1200000000000010aaaaaa07037f0010e6d1d79e1300000037889a06000000007edb959ecccccccc
8780,OK,4181868484,43690,170,7,3,127,4096,84269373720,110841705,4181868484,3435973836,20,0,-2,4096,14000000feff0010aaaaaa07037f00101899d89e13000000694f9b0600000000c43f42f9cccccccc
8783,OK,2135847973,43690,170,7,3,127,4096,84269430355,110898339,2135847973,3435973836,20,2,-4,4096,14000200fcff0010aaaaaa07037f00105376d99e13000000a32c9c060000000025744e7fcccccccc
8784,OK,4134337725,43690,170,7,3,127,4096,84269475719,110943704,4134337725,3435973836,22,4,-4,4096,16000400fcff0010aaaaaa07037f00108727da9e13000000d8dd9c0600000000bdfc6cf6cccccccc
8786,OK,767275198,43690,170,7,3,127,4096,84269531361,110999346,767275198,3435973836,20,0,-4,4096,14000000fcff0010aaaaaa07037f0010e100db9e1300000032b79d0600000000beb0bb2dcccccccc
8787,OK,3533348011,43690,170,7,3,127,4096,84269581717,111049702,3533348011,3435973836,18,0,-6,4096,12000000faff0010aaaaaa07037f001095c5db9e13000000e67b9e0600000000ab9c9ad2cccccccc
8790,OK,1216910182,43690,170,7,3,127,4096,84269674910,111142895,1216910182,3435973836,18,0,-2,4096,12000000feff0010aaaaaa07037f00109e31dd9e13000000efe79f060000000066938848cccccccc
8792,OK,3988263317,43690,170,7,3,127,4096,84269725712,111193697,3988263317,3435973836,20,0,-2,4096,14000000feff0010aaaaaa07037f001010f8dd9e1300000061aea006000000009511b8edcccccccc
8794,OK,2454200908,43690,170,7,3,127,4096,84269776709,111244694,2454200908,3435973836,16,0,-6,4096,10000000faff0010aaaaaa07037f001045bfde9e130000009675a106000000004c224892cccccccc
8795,OK,4152902300,43690,170,7,3,127,4096,84269827720,111295705,4152902300,3435973836,24,2,-4,4096,18000200fcff0010aaaaaa07037f00108886df9e13000000d93ca206000000009c4288f7cccccccc
8797,OK,1713552447,43690,170,7,3,127,4096,84269878720,111346705,1713552447,3435973836,20,2,-4,4096,14000200fcff0010aaaaaa07037f0010c04de09e130000001104a306000000003fbc2266cccccccc
8800,OK,1830790017,43690,170,7,3,127,4096,84269936144,111404128,1830790017,3435973836,26,-4,-8,4096,1a00fcfff8ff0010aaaaaa07037f0010102ee19e1300000060e4a3060000000081a31f6dcccccccc
8802,OK,3864062505,43690,170,7,3,127,4096,84269980704,111448689,3864062505,3435973836,20,4,-2,4096,14000400feff0010aaaaaa07037f001020dce19e130000007192a4060000000029ea50e6cccccccc
8804,OK,136940989,43690,170,7,3,127,4096,84270036000,111503985,136940989,3435973836,16,0,-4,4096,10000000fcff0010aaaaaa07037f001020b4e29e13000000716aa50600000000bd8d2908cccccccc
8805,OK,3008461048,43690,170,7,3,127,4096,84270086728,111554713,3008461048,3435973836,18,-6,-2,4096,1200fafffeff0010aaaaaa07037f0010487ae39e130000009930a60600000000f87851b3cccccccc
8808,OK,3787456637,43690,170,7,3,127,4096,84270179500,111647485,3787456637,3435973836,22,0,-4,4096,16000000fcff0010aaaaaa07037f0010ace4e49e13000000fd9aa706000000007d00c0e1cccccccc
8809,OK,2491489249,43690,170,7,3,127,4096,84270229718,111697703,2491489249,3435973836,20,6,-6,4096,14000600faff0010aaaaaa07037f0010d6a8e59e13000000275fa80600000000e11b8194cccccccc
8811,OK,101531992,43690,170,7,3,127,4096,84270280725,111748710,101531992,3435973836,22,0,4,4096,1600000004000010aaaaaa07037f00101570e69e130000006626a9060000000058410d06cccccccc
8812,OK,685334201,43690,170,7,3,127,4096,84270331708,111799693,685334201,3435973836,20,0,4,4096,1400000004000010aaaaaa07037f00103c37e79e130000008deda90600000000b95ed928cccccccc
8814,OK,1912196870,43690,170,7,3,127,4096,84270382718,111850703,1912196870,3435973836,20,0,-4,4096,14000000fcff0010aaaaaa07037f00107efee79e13000000cfb4aa060000000006cff971cccccccc
8816,OK,585307706,43690,170,7,3,127,4096,84270433707,111901692,585307706,3435973836,20,0,-2,4096,14000000feff0010aaaaaa07037f0010abc5e89e13000000fc7bab06000000003a16e322cccccccc
8818,OK,3368420341,43690,170,7,3,127,4096,84270484703,111952688,3368420341,3435973836,18,2,4,4096,1200020004000010aaaaaa07037f0010df8ce99e130000003043ac0600000000f503c6c8cccccccc
8820,OK,717246548,43690,170,7,3,127,4096,84270542380,112010364,717246548,3435973836,20,0,-2,4096,14000000feff0010aaaaaa07037f00102c6eea9e130000007c24ad06000000005450c02acccccccc
8821,OK,1943836022,43690,170,7,3,127,4096,84270586719,112054704,1943836022,3435973836,22,2,0,4096,1600020000000010aaaaaa07037f00105f1beb9e13000000b0d1ad06000000007695dc73cccccccc
8824,OK,1438659248,43690,170,7,3,127,4096,84270706046,112174030,1438659248,3435973836,20,0,-4,4096,14000000fcff0010aaaaaa07037f00107eedec9e13000000cea3af0600000000b032c055cccccccc
8826,OK,1729655601,43690,170,7,3,127,4096,84270708801,112176786,1729655601,3435973836,20,0,4,4096,1400000004000010aaaaaa07037f001041f8ec9e1300000092aeaf060000000031731867cccccccc
8829,OK,2564517208,43690,170,7,3,127,4096,84270758728,112226712,2564517208,3435973836,20,0,-2,4096,14000000feff0010aaaaaa07037f001048bbed9e130000009871b00600000000586ddb98cccccccc
8830,OK,2097833434,43690,170,7,3,127,4096,84270809705,112277690,2097833434,3435973836,22,0,-4,4096,16000000fcff0010aaaaaa07037f00106982ee9e13000000ba38b10600000000da650a7dcccccccc
8832,OK,3265676729,43690,170,7,3,127,4096,84270860710,112328694,3265676729,3435973836,24,0,4,4096,1800000004000010aaaaaa07037f0010a649ef9e13000000f6ffb10600000000b945a6c2cccccccc
8834,OK,277367956,43690,170,7,3,127,4096,84270935243,112403228,277367956,3435973836,24,0,-2,4096,18000000feff0010aaaaaa07037f0010cb6cf09e130000001c23b30600000000944c8810cccccccc
8836,OK,938473768,43690,170,7,3,127,4096,84270985993,112453978,938473768,3435973836,12,2,-6,4096,0c000200faff0010aaaaaa07037f00100933f19e130000005ae9b3060000000028f9ef37cccccccc
8838,OK,4153746307,43690,170,7,3,127,4096,84271036711,112504696,4153746307,3435973836,18,0,0,4096,1200000000000010aaaaaa07037f001027f9f19e1300000078afb40600000000832395f7cccccccc
8840,OK,4083380712,43690,170,7,3,127,4096,84271087712,112555697,4083380712,3435973836,24,0,-6,4096,18000000faff0010aaaaaa07037f001060c0f29e13000000b176b50600000000e87163f3cccccccc
8841,OK,3414584395,43690,170,7,3,127,4096,84271138723,112606708,3414584395,3435973836,18,6,4,4096,1200060004000010aaaaaa07037f0010a387f39e13000000f43db606000000004b6c86cbcccccccc
8844,OK,1865748879,43690,170,7,3,127,4096,84271190522,112658507,1865748879,3435973836,24,0,-2,4096,18000000feff0010aaaaaa07037f0010fa51f49e130000004b08b706000000008f11356fcccccccc
8845,OK,1109608074,43690,170,7,3,127,4096,84271240712,112708697,1109608074,3435973836,16,0,-2,4096,10000000feff0010aaaaaa07037f00100816f59e1300000059ccb706000000008a462342cccccccc
8847,OK,184267096,43690,170,7,3,127,4096,84271291723,112759708,184267096,3435973836,16,0,-4,4096,10000000fcff0010aaaaaa07037f00104bddf59e130000009c93b8060000000058b1fb0acccccccc
8848,OK,449106273,43690,170,7,3,127,4096,84271342706,112810691,449106273,3435973836,20,0,0,4096,1400000000000010aaaaaa07037f001072a4f69e13000000c35ab9060000000061d1c41acccccccc
8850,OK,924058579,43690,170,7,3,127,4096,84271393705,112861690,924058579,3435973836,20,0,-2,4096,14000000feff0010aaaaaa07037f0010a96bf79e13000000fa21ba0600000000d3031437cccccccc
8852,OK,1726955079,43690,170,7,3,127,4096,84271444724,112912709,1726955079,3435973836,24,0,0,4096,1800000000000010aaaaaa07037f0010f432f89e1300000045e9ba0600000000473eef66cccccccc
8854,OK,3900547388,43690,170,7,3,127,4096,84271495707,112963692,3900547388,3435973836,20,2,-4,4096,14000200fcff0010aaaaaa07037f00101bfaf89e130000006cb0bb06000000003ca17de8cccccccc
8856,OK,3115094868,43690,170,7,3,127,4096,84271552350,113020334,3115094868,3435973836,20,2,-4,4096,14000200fcff0010aaaaaa07037f00105ed7f99e13000000ae8dbc06000000005493acb9cccccccc
8857,OK,2720270402,43690,170,7,3,127,4096,84271597714,113065699,2720270402,3435973836,20,2,-4,4096,14000200fcff0010aaaaaa07037f00109288fa9e13000000e33ebd0600000000420824a2cccccccc
8860,OK,2283153492,43690,170,7,3,127,4096,84271716036,113184020,2283153492,3435973836,22,0,-6,4096,16000000faff0010aaaaaa07037f0010c456fc9e13000000140dbf060000000054281688cccccccc
8862,OK,613785842,43690,170,7,3,127,4096,84271719811,113187796,613785842,3435973836,14,2,0,4096,0e00020000000010aaaaaa07037f00108365fc9e13000000d41bbf0600000000f2a09524cccccccc
8865,OK,1343557280,43690,170,7,3,127,4096,84271769721,113237706,1343557280,3435973836,14,2,-4,4096,0e000200fcff0010aaaaaa07037f00107928fd9e13000000cadebf0600000000a00e1550cccccccc
8866,OK,3653682852,43690,170,7,3,127,4096,84271820726,113288711,3653682852,3435973836,18,0,4,4096,1200000004000010aaaaaa07037f0010b6effd9e1300000007a6c00600000000a4c6c6d9cccccccc
8868,OK,706153188,43690,170,7,3,127,4096,84271871724,113339709,706153188,3435973836,18,0,-2,4096,12000000feff0010aaaaaa07037f0010ecb6fe9e130000003d6dc10600000000e40a172acccccccc
8870,OK,3258275335,43690,170,7,3,127,4096,84271946531,113414516,3258275335,3435973836,18,2,0,4096,1200020000000010aaaaaa07037f001023dbff9e130000007491c20600000000075635c2cccccccc
8873,OK,2576961256,43690,170,7,3,127,4096,84271996702,113464687,2576961256,3435973836,18,4,-6,4096,12000400faff0010aaaaaa07037f00101e9f009f130000006f55c30600000000e84e9999cccccccc
8874,OK,2258557766,43690,170,7,3,127,4096,84272047714,113515698,2258557766,3435973836,16,0,4,4096,1000000004000010aaaaaa07037f00106266019f13000000b21cc4060000000046db9e86cccccccc
8876,OK,3571492661,43690,170,7,3,127,4096,84272098719,113566704,3571492661,3435973836,22,0,4,4096,1600000004000010aaaaaa07037f00109f2d029f13000000f0e3c4060000000035a7e0d4cccccccc
8877,OK,1535896856,43690,170,7,3,127,4096,84272149728,113617713,1535896856,3435973836,20,0,-2,4096,14000000feff0010aaaaaa07037f0010e0f4029f1300000031abc5060000000018ed8b5bcccccccc
8880,OK,2711393298,43690,170,7,3,127,4096,84272200718,113668703,2711393298,3435973836,20,0,4,4096,1400000004000010aaaaaa07037f00100ebc039f130000005f72c6060000000012949ca1cccccccc
8881,OK,154937940,43690,170,7,3,127,4096,84272251724,113719709,154937940,3435973836,18,0,4,4096,1200000004000010aaaaaa07037f00104c83049f130000009d39c70600000000542a3c09cccccccc
8883,OK,1631657054,43690,170,7,3,127,4096,84272302725,113770710,1631657054,3435973836,20,0,-4,4096,14000000fcff0010aaaaaa07037f0010854a059f13000000d600c806000000005e1c4161cccccccc
8884,OK,1359343045,43690,170,7,3,127,4096,84272353708,113821693,1359343045,3435973836,20,2,-2,4096,14000200feff0010aaaaaa07037f0010ac11069f13000000fdc7c80600000000c5ed0551cccccccc
8886,OK,4081921566,43690,170,7,3,127,4096,84272404721,113872706,4081921566,3435973836,20,0,4,4096,1400000004000010aaaaaa07037f0010f1d8069f13000000428fc906000000001e2e4df3cccccccc
8889,OK,2308013892,43690,170,7,3,127,4096,84272461355,113929339,2308013892,3435973836,20,0,0,4096,1400000000000010aaaaaa07037f00102bb6079f130000007b6cca0600000000447f9189cccccccc
