Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,quatX,quatY,quatZ,quatW,ax,ay,az,magX,magY,magZ,calib,stability,PAD,PAD,PAD,
71807,OK,3091394622,43690,170,9,4,0,0,67026418605,34811902,3091394622,3435973836,0.178710938,-0.971313477,-0.116271973,0.105407715,1.69921875,-0.3359375,-0.87890625,-9.8125,44.1875,-31.125,b'\x00',b'\x00',0,0,0,
71813,OK,3819879586,43690,170,9,4,0,0,67026437261,34830558,3819879586,3435973836,0.233154297,-0.958679199,-0.122314453,0.107788086,1.73828125,-0.32421875,-0.890625,-12.375,40.4375,-31.5625,b'\x00',b'\x00',0,0,0,
71821,OK,1461453147,43690,170,9,4,0,0,67026458295,34851592,1461453147,3435973836,0.278259277,-0.945678711,-0.127380371,0.109802246,1.6640625,-0.3046875,-0.92578125,-13.875,39.875,-29.3125,b'\x00',b'\x00',0,0,0,
71824,OK,473574335,43690,170,9,4,0,0,67026466099,34859396,473574335,3435973836,0.297424316,-0.939880371,-0.127807617,0.108642578,1.73046875,-0.3046875,-1.00390625,-13.875,39.875,-29.3125,b'\x00',b'\x00',0,0,0,
71827,OK,326161494,43690,170,9,4,0,0,67026474235,34867532,326161494,3435973836,0.32824707,-0.928771973,-0.131774902,0.110961914,1.73046875,-0.3046875,-1.00390625,-16.75,34.75,-32,b'\x00',b'\x00',0,0,0,
71830,OK,2465969231,43690,170,9,4,0,0,67026481903,34875200,2465969231,3435973836,0.348571777,-0.921447754,-0.132202148,0.10949707,1.73046875,-0.3046875,-1.00390625,-16.75,34.75,-32,b'\x00',b'\x00',0,0,0,
71835,OK,53447583,43690,170,9,4,0,0,67026499325,34892622,53447583,3435973836,0.385681152,-0.905822754,-0.135620117,0.110900879,1.73828125,-0.2890625,-0.88671875,-17.5,33.375,-32,b'\x00',b'\x00',0,0,0,
71838,OK,3236561060,43690,170,9,4,0,0,67026507019,34900316,3236561060,3435973836,0.397888184,-0.900634766,-0.135864258,0.109924316,1.671875,-0.31640625,-0.91796875,-18.25,30.625,-33.6875,b'\x00',b'\x00',0,0,0,
71841,OK,3224494926,43690,170,9,4,0,0,67026515039,34908336,3224494926,3435973836,0.409973145,-0.895324707,-0.136047363,0.108886719,1.671875,-0.31640625,-0.91796875,-18.25,30.625,-33.6875,b'\x00',b'\x00',0,0,0,
71845,OK,1786979765,43690,170,9,4,0,0,67026528035,34921332,1786979765,3435973836,0.458374023,-0.871948242,-0.136535645,0.104492188,1.671875,-0.31640625,-0.91796875,-18.9375,28.1875,-34.1875,b'\x00',b'\x00',0,0,0,
71851,OK,3420553870,43690,170,9,4,0,0,67026544104,34937401,3420553870,3435973836,0.500976563,-0.848693848,-0.13659668,0.100341797,1.69921875,-0.3359375,-0.88671875,-19.375,27.6875,-32.5,b'\x00',b'\x00',0,0,0,
71858,OK,2376078817,43690,170,9,4,0,0,67026561185,34954482,2376078817,3435973836,0.526306152,-0.833557129,-0.136474609,0.097717285,1.66015625,-0.32421875,-0.984375,-18.625,25.5,-32.5625,b'\x00',b'\x00',0,0,0,
71861,OK,3048894300,43690,170,9,4,0,0,67026568247,34961544,3048894300,3435973836,0.552612305,-0.816772461,-0.136230469,0.094787598,1.66015625,-0.32421875,-0.984375,-18.625,25.5,-32.5625,b'\x00',b'\x00',0,0,0,
71866,OK,4200987810,43690,170,9,4,0,0,67026584276,34977573,4200987810,3435973836,0.575073242,-0.801452637,-0.135864258,0.092224121,1.69921875,-0.2890625,-0.92578125,-19,20.3125,-33.625,b'\x00',b'\x00',0,0,0,
71871,OK,1521825954,43690,170,9,4,0,0,67026599972,34993269,1521825954,3435973836,0.604492188,-0.780029297,-0.135192871,0.088623047,1.7109375,-0.27734375,-0.91796875,-19.375,17.375,-34.25,b'\x00',b'\x00',0,0,0,
71873,OK,1402869926,43690,170,9,4,0,0,67026607135,35000432,1402869926,3435973836,0.626708984,-0.762756348,-0.134521484,0.085754395,1.6640625,-0.27734375,-0.90625,-19.375,17.375,-34.25,b'\x00',b'\x00',0,0,0,
71878,OK,4222479225,43690,170,9,4,0,0,67026622196,35015493,4222479225,3435973836,0.656494141,-0.737915039,-0.133483887,0.081726074,1.6640625,-0.27734375,-0.90625,-17.9375,14.5,-34.875,b'\x00',b'\x00',0,0,0,
71881,OK,575473284,43690,170,9,4,0,0,67026630207,35023505,575473284,3435973836,0.66809082,-0.727722168,-0.132995605,0.080078125,1.69140625,-0.30859375,-0.87890625,-18,12.875,-33.875,b'\x00',b'\x00',0,0,0,
71885,OK,2360405891,43690,170,9,4,0,0,67026641526,35034823,2360405891,3435973836,0.687011719,-0.710388184,-0.132080078,0.077331543,1.69140625,-0.30859375,-0.87890625,-18,12.875,-33.875,b'\x00',b'\x00',0,0,0,
71888,OK,925965445,43690,170,9,4,0,0,67026648113,35041410,925965445,3435973836,0.717407227,-0.680480957,-0.130371094,0.072631836,1.69921875,-0.27734375,-0.88671875,-18,12.875,-33.875,b'\x00',b'\x00',0,0,0,
71892,OK,636361609,43690,170,9,4,0,0,67026657581,35050878,636361609,3435973836,0.723693848,-0.673950195,-0.130004883,0.071655273,1.69921875,-0.27734375,-0.88671875,-15.125,9.3125,-34,b'\x00',b'\x00',0,0,0,
71894,OK,4234022814,43690,170,9,4,0,0,67026681972,35075270,4234022814,3435973836,0.737854004,-0.658813477,-0.12902832,0.069274902,1.69921875,-0.27734375,-0.88671875,-15.125,9.3125,-34,b'\x00',b'\x00',0,0,0,
71899,OK,930989096,43690,170,9,4,0,0,67026696585,35089882,930989096,3435973836,0.811096191,-0.569152832,-0.122680664,0.055664063,1.640625,-0.3046875,-1.04296875,-13.6875,6.625,-33.5,b'\x00',b'\x00',0,0,0,
71904,OK,3903907844,43690,170,9,4,0,0,67026712579,35105876,3903907844,3435973836,0.815246582,-0.563415527,-0.122253418,0.05480957,1.59375,-0.26953125,-1.08984375,-10.75,2.875,-35.875,b'\x00',b'\x00',0,0,0,
71907,OK,379626430,43690,170,9,4,0,0,67026720682,35113979,379626430,3435973836,0.827270508,-0.546142578,-0.120849609,0.052246094,1.59375,-0.26953125,-1.08984375,-10.75,2.875,-35.875,b'\x00',b'\x00',0,0,0,
71910,OK,3328186993,43690,170,9,4,0,0,67026729678,35122975,3328186993,3435973836,0.838928223,-0.528625488,-0.119445801,0.049621582,1.671875,-0.3046875,-0.9921875,-10.75,2.875,-35.875,b'\x00',b'\x00',0,0,0,
71913,OK,3809388146,43690,170,9,4,0,0,67026738689,35131986,3809388146,3435973836,0.851501465,-0.508850098,-0.117736816,0.04675293,1.671875,-0.3046875,-0.9921875,-7.875,1.25,-35.4375,b'\x00',b'\x00',0,0,0,
71917,OK,1905571848,43690,170,9,4,0,0,67026747881,35141178,1905571848,3435973836,0.863525391,-0.488830566,-0.116027832,0.043884277,1.625,-0.26953125,-0.9375,-7.875,1.25,-35.4375,b'\x00',b'\x00',0,0,0,
71924,OK,2157425546,43690,170,9,4,0,0,67026764079,35157376,2157425546,3435973836,0.890075684,-0.440368652,-0.111572266,0.03692627,1.625,-0.26953125,-0.9375,-5.75,-0.625,-32.75,b'\x00',b'\x00',0,0,0,
71927,OK,934839162,43690,170,9,4,0,0,67026772833,35166131,934839162,3435973836,0.895874023,-0.428955078,-0.110534668,0.03527832,1.6640625,-0.25,-0.9375,-5.75,-0.625,-32.75,b'\x00',b'\x00',0,0,0,
71932,OK,1679657643,43690,170,9,4,0,0,67026787654,35180952,1679657643,3435973836,0.912475586,-0.393737793,-0.107116699,0.030334473,1.625,-0.23828125,-0.93359375,-2.8125,-2,-34.5,b'\x00',b'\x00',0,0,0,
71935,OK,2495696165,43690,170,9,4,0,0,67026795604,35188901,2495696165,3435973836,0.922790527,-0.369750977,-0.104736328,0.027038574,1.625,-0.23828125,-0.93359375,-1.6875,-2.25,-37.3125,b'\x00',b'\x00',0,0,0,
71938,OK,1593686699,43690,170,9,4,0,0,67026803856,35197153,1593686699,3435973836,0.928344727,-0.356140137,-0.10333252,0.025146484,1.61328125,-0.296875,-0.91796875,-1.6875,-2.25,-37.3125,b'\x00',b'\x00',0,0,0,
71941,OK,1226963953,43690,170,9,4,0,0,67026811631,35204928,1226963953,3435973836,0.937011719,-0.333679199,-0.101013184,0.021972656,1.61328125,-0.296875,-0.91796875,0.875,-2.75,-36.375,b'\x00',b'\x00',0,0,0,
71944,OK,4279662610,43690,170,9,4,0,0,67026820640,35213937,4279662610,3435973836,0.945556641,-0.309570313,-0.098510742,0.018676758,1.61328125,-0.296875,-0.91796875,0.875,-2.75,-36.375,b'\x00',b'\x00',0,0,0,
71947,OK,3496702645,43690,170,9,4,0,0,67026827810,35221107,3496702645,3435973836,0.950317383,-0.295288086,-0.096984863,0.016723633,1.61328125,-0.296875,-0.91796875,0.875,-2.75,-36.375,b'\x00',b'\x00',0,0,0,
71952,OK,2025266550,43690,170,9,4,0,0,67026844288,35237585,2025266550,3435973836,0.961547852,-0.258239746,-0.092956543,0.01171875,1.5859375,-0.2578125,-0.87890625,1.25,-3.875,-38.5625,b'\x00',b'\x00',0,0,0,
71956,OK,1128475905,43690,170,9,4,0,0,67026853878,35247175,1128475905,3435973836,0.964416504,-0.247802734,-0.091796875,0.010314941,1.5859375,-0.2578125,-0.87890625,1.25,-3.875,-38.5625,b'\x00',b'\x00',0,0,0,
71962,OK,282099837,43690,170,9,4,0,0,67026867419,35260717,282099837,3435973836,0.976501465,-0.197509766,-0.08605957,0.003540039,1.5859375,-0.2578125,-0.87890625,1.25,-3.875,-38.5625,b'\x00',b'\x00',0,0,0,
71967,OK,3574921738,43690,170,9,4,0,0,67026883780,35277077,3574921738,3435973836,-0.983764648,0.159667969,0.081665039,0.001403809,1.5859375,-0.296875,-0.859375,10.5625,-3,-36.1875,b'\x00',b'\x00',0,0,0,
71970,OK,1547739090,43690,170,9,4,0,0,67026892717,35286014,1547739090,3435973836,-0.987731934,0.13470459,0.078674316,0.004699707,1.5859375,-0.296875,-0.859375,10.5625,-3,-36.1875,b'\x00',b'\x00',0,0,0,
71973,OK,283436820,43690,170,9,4,0,0,67026900247,35293544,283436820,3435973836,-0.991088867,0.109130859,0.075561523,0.008056641,1.5859375,-0.296875,-0.859375,10.5625,-3,-36.1875,b'\x00',b'\x00',0,0,0,
71976,OK,3367487838,43690,170,9,4,0,0,67026908045,35301342,3367487838,3435973836,-0.992614746,0.09564209,0.073913574,0.009765625,1.61328125,-0.32421875,-0.87890625,10.5625,-3,-36.1875,b'\x00',b'\x00',0,0,0,
71979,OK,1322772990,43690,170,9,4,0,0,67026916740,35310037,1322772990,3435973836,-0.994873047,0.070983887,0.070861816,0.012939453,1.61328125,-0.32421875,-0.87890625,16,-2.9375,-33.625,b'\x00',b'\x00',0,0,0,
71984,OK,143370550,43690,170,9,4,0,0,67026932854,35326151,143370550,3435973836,-0.996520996,0.045349121,0.067626953,0.016174316,1.52734375,-0.34375,-0.8671875,18.5625,-2.125,-34.875,b'\x00',b'\x00',0,0,0,
71987,OK,2112345303,43690,170,9,4,0,0,67026941683,35334980,2112345303,3435973836,-0.997802734,0.007141113,0.062805176,0.021057129,1.52734375,-0.34375,-0.8671875,18.5625,-2.125,-34.875,b'\x00',b'\x00',0,0,0,
71990,OK,1567124598,43690,170,9,4,0,0,67026949382,35342679,1567124598,3435973836,-0.99786377,-0.009643555,0.06060791,0.023132324,1.5390625,-0.32421875,-0.859375,21.125,-0.75,-34.375,b'\x00',b'\x00',0,0,0,
71997,OK,998659078,43690,170,9,4,0,0,67026966295,35359592,998659078,3435973836,-0.996520996,-0.05657959,0.054382324,0.028930664,1.5390625,-0.32421875,-0.859375,21.125,-0.75,-34.375,b'\x00',b'\x00',0,0,0,
72000,OK,105571968,43690,170,9,4,0,0,67026973150,35366447,105571968,3435973836,-0.995544434,-0.071838379,0.052307129,0.030822754,1.546875,-0.34375,-0.9453125,21.125,-0.75,-34.375,b'\x00',b'\x00',0,0,0,
72005,OK,2296684618,43690,170,9,4,0,0,67026988883,35382180,2296684618,3435973836,-0.99230957,-0.108825684,0.047302246,0.03527832,1.546875,-0.34375,-0.9453125,24.75,1.9375,-33.9375,b'\x00',b'\x00',0,0,0,
72008,OK,2005347937,43690,170,9,4,0,0,67026996249,35389546,2005347937,3435973836,-0.990783691,-0.122192383,0.045471191,0.03692627,1.5078125,-0.35546875,-0.93359375,25.5,3.0625,-33.9375,b'\x00',b'\x00',0,0,0,
72011,OK,2980039087,43690,170,9,4,0,0,67027004088,35397385,2980039087,3435973836,-0.985839844,-0.157531738,0.040527344,0.041137695,1.5078125,-0.35546875,-0.93359375,25.5,3.0625,-33.9375,b'\x00',b'\x00',0,0,0,
72016,OK,1462462509,43690,170,9,4,0,0,67027019590,35412887,1462462509,3435973836,-0.979125977,-0.194763184,0.035217285,0.045532227,1.5078125,-0.3359375,-0.84765625,27.6875,5.25,-33.4375,b'\x00',b'\x00',0,0,0,
72021,OK,87032632,43690,170,9,4,0,0,67027036596,35429893,87032632,3435973836,-0.970825195,-0.235717773,0.017028809,0.040039063,1.52734375,-0.3828125,-0.84765625,29.5,7.125,-33,b'\x00',b'\x00',0,0,0,
72026,OK,528113043,43690,170,9,4,0,0,67027052862,35446159,528113043,3435973836,-0.960693359,-0.27532959,0.000732422,0.035339355,1.53125,-0.35546875,-0.7734375,30.625,8.5,-33.0625,b'\x00',b'\x00',0,0,0,
72030,OK,4037487372,43690,170,9,4,0,0,67027062897,35456194,4037487372,3435973836,-0.956665039,-0.289550781,-0.011108398,0.02935791,1.53125,-0.35546875,-0.7734375,30.9375,9.3125,-31.875,b'\x00',b'\x00',0,0,0,
72037,OK,866152026,43690,170,9,4,0,0,67027081937,35475234,866152026,3435973836,-0.940429688,-0.337890625,-0.017089844,0.03314209,1.4921875,-0.3828125,-0.87890625,30.9375,9.3125,-31.875,b'\x00',b'\x00',0,0,0,
72040,OK,1810692732,43690,170,9,4,0,0,67027089639,35482936,1810692732,3435973836,-0.926147461,-0.374816895,-0.030700684,0.029602051,1.4921875,-0.3828125,-0.87890625,33.875,14.75,-31.375,b'\x00',b'\x00',0,0,0,
72042,OK,3736847488,43690,170,9,4,0,0,67027097088,35490385,3736847488,3435973836,-0.921325684,-0.386352539,-0.032043457,0.030395508,1.5390625,-0.39453125,-0.8203125,33.1875,14.5,-31.9375,b'\x00',b'\x00',0,0,0,
72045,OK,3973514981,43690,170,9,4,0,0,67027104640,35497937,3973514981,3435973836,-0.915710449,-0.398742676,-0.042175293,0.025939941,1.51171875,-0.34375,-0.8203125,33.1875,14.5,-31.9375,b'\x00',b'\x00',0,0,0,
72048,OK,2564766785,43690,170,9,4,0,0,67027113031,35506328,2564766785,3435973836,-0.903259277,-0.425231934,-0.053161621,0.022399902,1.51171875,-0.34375,-0.8203125,33.1875,14.5,-31.9375,b'\x00',b'\x00',0,0,0,
72051,OK,1752327012,43690,170,9,4,0,0,67027120623,35513920,1752327012,3435973836,-0.898986816,-0.433959961,-0.054077148,0.022766113,1.5,-0.40234375,-0.75390625,33.1875,14.5,-31.9375,b'\x00',b'\x00',0,0,0,
72054,OK,1649131299,43690,170,9,4,0,0,67027128773,35522070,1649131299,3435973836,-0.89263916,-0.445983887,-0.063110352,0.018981934,1.5,-0.40234375,-0.75390625,35,19.25,-29.75,b'\x00',b'\x00',0,0,0,
72057,OK,2216108854,43690,170,9,4,0,0,67027137709,35531006,2216108854,3435973836,-0.876831055,-0.475830078,-0.066101074,0.020080566,1.5,-0.40234375,-0.75390625,35,19.25,-29.75,b'\x00',b'\x00',0,0,0,
72060,OK,165195539,43690,170,9,4,0,0,67027145606,35538903,165195539,3435973836,-0.862121582,-0.501586914,-0.068725586,0.020996094,1.52734375,-0.3828125,-0.8203125,35,19.25,-29.75,b'\x00',b'\x00',0,0,0,
72066,OK,3806932677,43690,170,9,4,0,0,67027164554,35557851,3806932677,3435973836,-0.847473145,-0.524719238,-0.078491211,0.018005371,1.5390625,-0.3828125,-0.84765625,34.6875,24.6875,-29.6875,b'\x00',b'\x00',0,0,0,
72076,OK,2724508285,43690,170,9,4,0,0,67027189736,35583033,2724508285,3435973836,-0.805603027,-0.585266113,-0.091064453,0.01574707,1.5390625,-0.3828125,-0.84765625,34.3125,24.9375,-30.8125,b'\x00',b'\x00',0,0,0,
72079,OK,3819240888,43690,170,9,4,0,0,67027196511,35589808,3819240888,3435973836,-0.783569336,-0.614074707,-0.093505859,0.016113281,1.5390625,-0.3828125,-0.84765625,34.3125,24.9375,-30.8125,b'\x00',b'\x00',0,0,0,
72082,OK,4210344483,43690,170,9,4,0,0,67027207168,35600465,4210344483,3435973836,-0.774353027,-0.625488281,-0.094421387,0.016296387,1.5390625,-0.3828125,-0.84765625,34.3125,24.9375,-30.8125,b'\x00',b'\x00',0,0,0,
72087,OK,2492554331,43690,170,9,4,0,0,67027223906,35617203,2492554331,3435973836,-0.749755859,-0.653320313,-0.103881836,0.014038086,1.546875,-0.4140625,-0.7734375,32.875,30.375,-28.4375,b'\x00',b'\x00',0,0,0,
72090,OK,415578613,43690,170,9,4,0,0,67027231211,35624508,415578613,3435973836,-0.732727051,-0.672180176,-0.10534668,0.014099121,1.546875,-0.4140625,-0.7734375,32.875,30.375,-28.4375,b'\x00',b'\x00',0,0,0,
72093,OK,4271306768,43690,170,9,4,0,0,67027239039,35632336,4271306768,3435973836,-0.723205566,-0.682250977,-0.106079102,0.014099121,1.546875,-0.4140625,-0.7734375,32.875,30.375,-28.4375,b'\x00',b'\x00',0,0,0,
72098,OK,2488089345,43690,170,9,4,0,0,67027255119,35648416,2488089345,3435973836,-0.688781738,-0.715637207,-0.115112305,0.012145996,1.5390625,-0.40234375,-0.78125,31.8125,35,-30.0625,b'\x00',b'\x00',0,0,0,
72101,OK,1460567644,43690,170,9,4,0,0,67027263978,35657275,1460567644,3435973836,-0.679382324,-0.724487305,-0.115661621,0.012023926,1.5390625,-0.40234375,-0.78125,30.75,37.6875,-29.4375,b'\x00',b'\x00',0,0,0,
72107,OK,2888876719,43690,170,9,4,0,0,67027275931,35669228,2888876719,3435973836,-0.660949707,-0.741210938,-0.116699219,0.011779785,1.5390625,-0.40234375,-0.78125,30.75,37.6875,-29.4375,b'\x00',b'\x00',0,0,0,
72110,OK,2786706505,43690,170,9,4,0,0,67027283222,35676519,2786706505,3435973836,-0.632019043,-0.765808105,-0.118164063,0.011413574,1.5390625,-0.40234375,-0.78125,30.75,37.6875,-29.4375,b'\x00',b'\x00',0,0,0,
72113,OK,2973226881,43690,170,9,4,0,0,67027291632,35684929,2973226881,3435973836,-0.63104248,-0.766601563,-0.118225098,0.011413574,1.51953125,-0.39453125,-0.83984375,28.9375,41.1875,-28.1875,b'\x00',b'\x00',0,0,0,
72116,OK,1217680899,43690,170,9,4,0,0,67027298764,35692061,1217680899,3435973836,-0.610107422,-0.783203125,-0.11907959,0.011108398,1.51953125,-0.39453125,-0.83984375,28.9375,41.1875,-28.1875,b'\x00',b'\x00',0,0,0,
72121,OK,1592577107,43690,170,9,4,0,0,67027314679,35707976,1592577107,3435973836,-0.579833984,-0.805725098,-0.120178223,0.010681152,1.52734375,-0.3828125,-0.78125,27.875,43.0625,-29.25,b'\x00',b'\x00',0,0,0,
72124,OK,235883846,43690,170,9,4,0,0,67027322746,35716044,235883846,3435973836,-0.561340332,-0.818664551,-0.120788574,0.010437012,1.52734375,-0.3828125,-0.78125,27.875,43.0625,-29.25,b'\x00',b'\x00',0,0,0,
72129,OK,4104930586,43690,170,9,4,0,0,67027340158,35733455,4104930586,3435973836,-0.527832031,-0.840515137,-0.121582031,0.009887695,1.51953125,-0.375,-0.79296875,24.5625,45.1875,-27.5,b'\x00',b'\x00',0,0,0,
72132,OK,1957288524,43690,170,9,4,0,0,67027348026,35741323,1957288524,3435973836,-0.508178711,-0.852478027,-0.122009277,0.00958252,1.51953125,-0.375,-0.79296875,24.5625,45.1875,-27.5,b'\x00',b'\x00',0,0,0,
72135,OK,2790307948,43690,170,9,4,0,0,67027356597,35749894,2790307948,3435973836,-0.493530273,-0.861022949,-0.122253418,0.009338379,1.51171875,-0.39453125,-0.75390625,24.5625,45.1875,-27.5,b'\x00',b'\x00',0,0,0,
72138,OK,3437377685,43690,170,9,4,0,0,67027363921,35757218,3437377685,3435973836,-0.487182617,-0.863525391,-0.130065918,0.010498047,1.51171875,-0.39453125,-0.75390625,22.0625,47.375,-27.375,b'\x00',b'\x00',0,0,0,
72142,OK,607095199,43690,170,9,4,0,0,67027374449,35767746,607095199,3435973836,-0.452026367,-0.882385254,-0.130493164,0.00958252,1.51171875,-0.39453125,-0.75390625,22.0625,47.375,-27.375,b'\x00',b'\x00',0,0,0,
72147,OK,1114426885,43690,170,9,4,0,0,67027384209,35777506,1114426885,3435973836,-0.434753418,-0.890991211,-0.130554199,0.009094238,1.51171875,-0.39453125,-0.75390625,22.0625,47.375,-27.375,b'\x00',b'\x00',0,0,0,
72150,OK,2202687369,43690,170,9,4,0,0,67027392086,35785383,2202687369,3435973836,-0.412841797,-0.901367188,-0.130615234,0.008544922,1.51171875,-0.3828125,-0.7421875,22.0625,47.375,-27.375,b'\x00',b'\x00',0,0,0,
72155,OK,3370898881,43690,170,9,4,0,0,67027407649,35800946,3370898881,3435973836,-0.374267578,-0.917053223,-0.137390137,0.009460449,1.51171875,-0.3828125,-0.7421875,15.875,49.75,-25.375,b'\x00',b'\x00',0,0,0,
72160,OK,2563083300,43690,170,9,4,0,0,67027423781,35817078,2563083300,3435973836,-0.339172363,-0.9296875,-0.143432617,0.010803223,1.453125,-0.375,-0.75390625,13.375,51.125,-27.5,b'\x00',b'\x00',0,0,0,
72163,OK,1683064182,43690,170,9,4,0,0,67027431721,35825018,1683064182,3435973836,-0.321105957,-0.936096191,-0.143249512,0.010070801,1.453125,-0.375,-0.72265625,13.375,51.125,-27.5,b'\x00',b'\x00',0,0,0,
72166,OK,2437864140,43690,170,9,4,0,0,67027439628,35832925,2437864140,3435973836,-0.301757813,-0.941650391,-0.148742676,0.012390137,1.453125,-0.375,-0.72265625,11.875,51.9375,-27.4375,b'\x00',b'\x00',0,0,0,
72169,OK,384625361,43690,170,9,4,0,0,67027447615,35840912,384625361,3435973836,-0.279602051,-0.948486328,-0.148498535,0.011291504,1.453125,-0.375,-0.72265625,11.875,51.9375,-27.4375,b'\x00',b'\x00',0,0,0,
72172,OK,3623003252,43690,170,9,4,0,0,67027455580,35848877,3623003252,3435973836,-0.26385498,-0.953063965,-0.148254395,0.010559082,1.47265625,-0.328125,-0.71484375,11.875,51.9375,-27.4375,b'\x00',b'\x00',0,0,0,
72175,OK,3915672780,43690,170,9,4,0,0,67027463850,35857147,3915672780,3435973836,-0.243103027,-0.957763672,-0.153137207,0.013183594,1.47265625,-0.328125,-0.71484375,9.75,51.0625,-28.5,b'\x00',b'\x00',0,0,0,
72178,OK,457876494,43690,170,9,4,0,0,67027472835,35866132,457876494,3435973836,-0.224609375,-0.962341309,-0.152832031,0.012207031,1.4453125,-0.3359375,-0.72265625,9.75,51.0625,-28.5,b'\x00',b'\x00',0,0,0,
72182,OK,3709709884,43690,170,9,4,0,0,67027483040,35876337,3709709884,3435973836,-0.218261719,-0.96295166,-0.157592773,0.015808105,1.4453125,-0.3359375,-0.72265625,5.125,51.3125,-27.1875,b'\x00',b'\x00',0,0,0,
72187,OK,3225082286,43690,170,9,4,0,0,67027493246,35886543,3225082286,3435973836,-0.177368164,-0.971496582,-0.156738281,0.013427734,1.4453125,-0.3359375,-0.72265625,5.125,51.3125,-27.1875,b'\x00',b'\x00',0,0,0,
72190,OK,2605466339,43690,170,9,4,0,0,67027500292,35893589,2605466339,3435973836,-0.157714844,-0.974975586,-0.15625,0.012268066,1.43359375,-0.3828125,-0.703125,5.125,51.3125,-27.1875,b'\x00',b'\x00',0,0,0,
72193,OK,1536214931,43690,170,9,4,0,0,67027508062,35901359,1536214931,3435973836,-0.144592285,-0.976318359,-0.16027832,0.015869141,1.43359375,-0.3828125,-0.703125,1.125,51.0625,-28.125,b'\x00',b'\x00',0,0,0,
72196,OK,4089358146,43690,170,9,4,0,0,67027515622,35908919,4089358146,3435973836,-0.107788086,-0.981262207,-0.159240723,0.013549805,1.43359375,-0.3828125,-0.703125,1.125,51.0625,-28.125,b'\x00',b'\x00',0,0,0,
72201,OK,1381314700,43690,170,9,4,0,0,67027532630,35925927,1381314700,3435973836,-0.076171875,-0.983703613,-0.162231445,0.016113281,1.4453125,-0.39453125,-0.734375,-1.4375,50.1875,-29.6875,b'\x00',b'\x00',0,0,0,
72204,OK,4099844588,43690,170,9,4,0,0,67027541618,35934915,4099844588,3435973836,-0.054138184,-0.985290527,-0.161499023,0.014587402,1.42578125,-0.3828125,-0.72265625,-1.4375,50.1875,-29.6875,b'\x00',b'\x00',0,0,0,
72207,OK,1788769351,43690,170,9,4,0,0,67027548776,35942073,1788769351,3435973836,-0.04510498,-0.985107422,-0.164855957,0.018798828,1.42578125,-0.3828125,-0.72265625,-3.25,48.5625,-29.125,b'\x00',b'\x00',0,0,0,
72210,OK,2565102175,43690,170,9,4,0,0,67027556645,35949942,2565102175,3435973836,-0.007263184,-0.98638916,-0.163452148,0.016052246,1.42578125,-0.3828125,-0.72265625,-3.25,48.5625,-29.125,b'\x00',b'\x00',0,0,0,
72213,OK,1033270350,43690,170,9,4,0,0,67027565018,35958315,1033270350,3435973836,0.005310059,-0.98651123,-0.162902832,0.015136719,1.43359375,-0.32421875,-0.7421875,-6.5,48,-30.0625,b'\x00',b'\x00',0,0,0,
72216,OK,1024029554,43690,170,9,4,0,0,67027572865,35966163,1024029554,3435973836,0.025878906,-0.985717773,-0.165283203,0.018554688,1.43359375,-0.32421875,-0.7421875,-6.5,48,-30.0625,b'\x00',b'\x00',0,0,0,
72220,OK,3840204687,43690,170,9,4,0,0,67027583532,35976829,3840204687,3435973836,0.053283691,-0.984863281,-0.164123535,0.016418457,1.43359375,-0.32421875,-0.7421875,-6.5,48,-30.0625,b'\x00',b'\x00',0,0,0,
72225,OK,1179593758,43690,170,9,4,0,0,67027593163,35986460,1179593758,3435973836,0.070739746,-0.983947754,-0.163269043,0.015075684,1.43359375,-0.32421875,-0.7421875,-6.5,48,-30.0625,b'\x00',b'\x00',0,0,0,
72228,OK,1398738907,43690,170,9,4,0,0,67027601332,35994629,1398738907,3435973836,0.090087891,-0.982543945,-0.16229248,0.013549805,1.39453125,-0.40234375,-0.71484375,-7.25,47.5,-28.4375,b'\x00',b'\x00',0,0,0,
72231,OK,3289962247,43690,170,9,4,0,0,67027608625,36001922,3289962247,3435973836,0.114501953,-0.980224609,-0.160888672,0.011657715,1.39453125,-0.40234375,-0.71484375,-7.25,47.5,-28.4375,b'\x00',b'\x00',0,0,0,
72235,OK,1504700245,43690,170,9,4,0,0,67027623134,36016431,1504700245,3435973836,0.154846191,-0.975097656,-0.15838623,0.008422852,1.38671875,-0.3828125,-0.71484375,-11.6875,42.5625,-28.875,b'\x00',b'\x00',0,0,0,
72238,OK,1090277343,43690,170,9,4,0,0,67027631220,36024517,1090277343,3435973836,0.163269043,-0.973815918,-0.157836914,0.007751465,1.359375,-0.375,-0.6953125,-11.6875,42.5625,-28.875,b'\x00',b'\x00',0,0,0,
72243,OK,2673494074,43690,170,9,4,0,0,67027648108,36041405,2673494074,3435973836,0.21105957,-0.965209961,-0.154418945,0.00390625,1.375,-0.3828125,-0.703125,-13.8125,41.1875,-29.8125,b'\x00',b'\x00',0,0,0,
72246,OK,1007510862,43690,170,9,4,0,0,67027655884,36049182,1007510862,3435973836,0.235412598,-0.959838867,-0.15246582,0.001953125,1.375,-0.3828125,-0.703125,-16,40.125,-30.3125,b'\x00',b'\x00',0,0,0,
