pwr_ctr,az
20.492,-72.928
20.493,-72.971
20.494,-72.956
20.495,-72.936
20.496,-72.918
20.496,-72.851
20.497,-72.896
20.498,-72.97
20.499,-72.908
20.5,-72.887
20.501,-72.814
20.502,-73.019
20.503,-72.792
20.503,-72.849
20.504,-72.876
20.505,-72.861
20.506,-72.841
20.508,-72.94
20.509,-72.923
20.509,-72.803
20.51,-72.826
20.511,-72.805
20.511,-72.752
20.512,-72.949
20.513,-72.782
20.514,-72.796
20.515,-72.784
20.515,-72.762
20.516,-72.777
20.517,-72.775
20.518,-72.78
20.518,-72.751
20.519,-72.722
20.52,-72.715
20.521,-72.698
20.522,-72.815
20.523,-72.792
20.524,-72.714
20.524,-72.706
20.525,-72.721
20.526,-72.735
20.527,-72.699
20.527,-72.734
20.528,-72.718
20.529,-72.639
20.53,-72.714
20.531,-72.711
20.532,-72.69
20.533,-72.655
20.534,-72.675
20.535,-72.612
20.536,-72.617
20.537,-72.641
20.537,-72.653
20.538,-72.654
20.539,-72.655
20.54,-72.6
20.541,-72.631
20.542,-72.616
20.543,-72.61
20.543,-72.6
20.544,-72.586
20.545,-72.56
20.546,-72.606
20.547,-72.592
20.548,-72.481
20.549,-72.673
20.55,-72.68
20.551,-72.506
20.552,-72.5
20.553,-72.536
20.554,-72.614
20.555,-72.585
20.555,-72.575
20.556,-72.523
20.557,-72.563
20.558,-72.476
20.559,-72.555
20.56,-72.545
20.56,-72.463
20.561,-72.498
20.562,-72.463
20.563,-72.473
20.563,-72.477
20.564,-72.503
20.565,-72.505
20.566,-72.441
20.567,-72.437
20.568,-72.361
20.569,-72.595
20.57,-72.532
20.571,-72.414
20.572,-72.399
20.573,-72.408
20.574,-72.425
20.575,-72.348
20.576,-72.417
20.578,-72.385
20.579,-72.357
20.58,-72.334
20.581,-72.304
20.582,-72.448
20.583,-72.389
20.583,-72.398
20.584,-72.351
20.585,-72.405
20.586,-72.402
20.588,-72.35
20.589,-72.368
20.59,-72.351
20.591,-72.32
20.592,-72.378
20.593,-72.341
20.594,-72.307
20.595,-72.348
20.596,-72.329
20.597,-72.279
20.597,-72.3
20.598,-72.279
20.599,-72.25
20.6,-72.218
20.601,-72.255
20.603,-72.216
20.605,-72.178
20.606,-72.21
20.607,-72.211
20.609,-72.152
20.61,-72.188
20.612,-72.134
20.613,-72.172
20.614,-72.109
20.615,-72.135
20.616,-72.238
20.617,-72.24
20.617,-72.012
20.618,-72.199
20.619,-72.233
20.62,-72.211
20.621,-72.193
20.622,-72.163
20.623,-72.192
20.624,-72.166
20.624,-72.132
20.625,-72.079
20.626,-72.068
20.627,-72.076
20.628,-72.099
20.628,-72.061
20.629,-72.069
20.63,-72.091
20.631,-72.011
20.632,-72.117
20.633,-72.085
20.634,-72.005
20.634,-72.011
20.635,-72.024
20.636,-72.095
20.637,-72.09
20.638,-72.02
20.639,-72.062
20.64,-72.093
20.641,-72.064
20.641,-72.028
20.642,-71.968
20.643,-71.945
20.644,-71.981
20.645,-72.005
20.646,-71.982
20.646,-71.935
20.647,-71.877
20.648,-72.047
20.649,-72.039
20.65,-71.997
20.651,-71.922
20.652,-71.944
20.653,-71.906
20.654,-71.936
20.655,-71.919
20.655,-71.86
20.656,-71.891
20.657,-71.983
20.658,-71.907
20.659,-71.928
20.659,-71.882
20.66,-71.927
20.662,-71.86
20.663,-71.881
20.664,-71.86
20.665,-71.792
20.667,-71.993
20.668,-71.862
20.669,-71.834
20.67,-71.846
20.671,-71.862
20.672,-71.822
20.673,-71.87
20.674,-71.842
20.675,-71.812
20.676,-71.831
20.677,-71.8
20.678,-71.766
20.678,-71.723
20.679,-71.713
20.68,-71.841
20.681,-71.756
20.682,-71.728
20.683,-71.688
20.684,-71.751
20.684,-71.743
20.685,-71.777
20.686,-71.736
20.687,-71.678
20.688,-71.7
20.689,-71.645
20.69,-71.675
20.691,-71.752
20.691,-71.693
20.692,-71.65
20.693,-71.666
20.694,-71.603
20.695,-71.718
20.696,-71.738
20.697,-71.721
20.697,-71.702
20.698,-71.647
20.699,-71.587
20.7,-71.609
20.701,-71.751
20.701,-71.646
20.702,-71.592
20.703,-71.603
20.704,-71.584
20.705,-71.618
20.706,-71.587
20.707,-71.597
20.708,-71.591
20.709,-71.529
20.71,-71.542
20.711,-71.646
20.711,-71.667
20.712,-71.488
20.713,-71.474
20.714,-71.63
20.714,-71.625
20.715,-71.581
20.716,-71.515
20.717,-71.536
20.718,-71.54
20.719,-71.496
20.72,-71.56
20.722,-71.507
20.722,-71.479
20.723,-71.496
20.724,-71.451
20.725,-71.49
20.726,-71.426
20.727,-71.431
20.728,-71.477
20.729,-71.488
20.73,-71.469
20.731,-71.422
20.732,-71.423
20.733,-71.418
20.735,-71.393
20.736,-71.378
20.737,-71.405
20.737,-71.439
20.738,-71.38
20.739,-71.391
20.74,-71.421
20.741,-71.436
20.742,-71.38
20.743,-71.459
20.744,-71.432
20.745,-71.406
20.746,-71.322
20.747,-71.357
20.748,-71.283
20.749,-71.317
20.75,-71.326
20.751,-71.354
20.752,-71.288
20.753,-71.255
20.754,-71.377
20.754,-71.384
20.755,-71.307
20.756,-71.243
20.757,-71.263
20.758,-71.366
20.758,-71.296
20.759,-71.289
20.76,-71.197
20.761,-71.342
20.762,-71.3
20.763,-71.222
20.764,-71.218
20.765,-71.228
20.765,-71.247
20.766,-71.236
20.767,-71.235
20.768,-71.211
20.769,-71.156
20.77,-71.186
20.771,-71.22
20.772,-71.23
20.773,-71.135
20.774,-71.353
20.775,-71.165
20.776,-71.132
20.777,-71.176
20.778,-71.148
20.779,-71.089
20.779,-71.28
20.78,-71.248
20.781,-71.223
20.782,-71.202
20.783,-71.165
20.783,-71.155
20.784,-71.165
20.785,-71.132
20.786,-71.155
20.787,-71.08
20.788,-71.094
20.789,-71.077
20.79,-71.1
20.79,-71.109
20.791,-71.085
20.792,-71.057
20.793,-71.032
20.794,-70.997
20.795,-71.016
20.796,-71.132
20.797,-71.018
20.798,-70.977
20.799,-71.187
20.8,-71.024
20.801,-71.028
20.801,-71.018
20.802,-70.953
20.803,-70.976
20.804,-71.066
20.805,-71.02
20.806,-70.965
20.807,-71.027
20.808,-70.984
20.809,-71.029
20.81,-71.01
20.811,-70.941
20.812,-70.956
20.813,-70.977
20.814,-70.896
20.815,-70.883
20.815,-71.034
20.816,-70.997
20.817,-70.917
20.818,-70.878
20.819,-70.895
20.82,-70.902
20.82,-70.912
20.821,-70.939
20.822,-70.874
20.823,-70.895
20.824,-70.881
20.824,-70.923
20.825,-70.909
20.826,-70.939
20.827,-70.823
20.828,-70.867
20.829,-70.892
20.83,-70.877
20.831,-70.809
20.832,-70.873
20.833,-70.861
20.834,-70.794
20.834,-70.833
20.835,-70.772
20.836,-70.783
20.837,-70.793
20.838,-70.803
20.838,-70.824
20.839,-70.783
20.84,-70.76
20.841,-70.742
20.843,-70.747
20.844,-70.775
20.846,-70.738
20.847,-70.772
20.848,-70.685
20.849,-70.788
20.85,-70.763
20.851,-70.68
20.851,-70.705
20.852,-70.7
20.853,-70.75
20.854,-70.685
20.855,-70.693
20.856,-70.69
20.857,-70.713
20.858,-70.665
20.859,-70.668
20.86,-70.661
20.861,-70.73
20.862,-70.677
20.863,-70.659
20.864,-70.579
20.865,-70.669
20.866,-70.687
20.867,-70.661
20.868,-70.603
20.869,-70.633
20.87,-70.616
20.87,-70.611
20.871,-70.563
20.872,-70.569
20.873,-70.585
20.874,-70.598
20.875,-70.633
20.875,-70.608
20.876,-70.597
20.877,-70.58
20.878,-70.522
20.879,-70.544
20.88,-70.568
20.881,-70.494
20.883,-70.534
20.884,-70.463
20.885,-70.503
20.886,-70.497
20.888,-70.532
20.889,-70.447
20.89,-70.471
20.891,-70.486
20.892,-70.486
20.893,-70.463
20.894,-70.487
20.895,-70.448
20.896,-70.42
20.898,-70.43
20.899,-70.439
20.9,-70.476
20.901,-70.446
20.902,-70.41
20.903,-70.457
20.904,-70.43
20.905,-70.359
20.907,-70.494
20.907,-70.37
20.908,-70.392
20.909,-70.415
20.91,-70.376
20.911,-70.442
20.912,-70.401
20.913,-70.373
20.914,-70.354
20.915,-70.362
20.917,-70.342
20.918,-70.373
20.919,-70.246
20.92,-70.256
20.921,-70.379
20.921,-70.345
20.922,-70.284
20.923,-70.294
20.924,-70.271
20.925,-70.274
20.926,-70.279
20.926,-70.303
20.927,-70.229
20.928,-70.26
20.929,-70.233
20.93,-70.245
20.931,-70.248
20.932,-70.251
20.932,-70.235
20.933,-70.214
20.934,-70.19
20.936,-70.199
20.937,-70.246
20.938,-70.202
20.939,-70.176
20.94,-70.149
20.941,-70.184
20.942,-70.227
20.943,-70.171
20.944,-70.174
20.945,-70.18
20.946,-70.147
20.947,-70.134
20.948,-70.1
20.95,-70.106
20.95,-70.144
20.951,-70.144
20.952,-70.151
20.953,-70.119
20.954,-70.113
20.955,-70.129
20.956,-70.135
20.957,-70.114
20.958,-70.099
20.959,-70.094
20.961,-70.101
20.962,-70.062
20.963,-70.077
20.964,-70.012
20.965,-70.035
20.966,-70.043
20.968,-70.048
20.969,-70.022
20.97,-70.03
20.971,-70.02
20.972,-70.022
20.973,-70.012
20.974,-69.951
20.975,-69.976
20.976,-70.073
20.977,-70.032
20.978,-69.94
20.978,-69.954
20.979,-70.022
20.98,-69.983
20.981,-69.928
20.981,-69.94
20.982,-69.947
20.983,-69.957
20.984,-69.923
20.985,-69.901
20.986,-69.901
20.987,-69.887
20.988,-69.905
20.99,-69.9
20.991,-69.921
20.992,-69.909
20.993,-70.137
20.994,-70.346
20.995,-70.238
20.997,-70.08
20.999,-70.061
21,-70.206
21.001,-70.226
21.002,-70.055
21.003,-70.091
21.004,-70.156
21.004,-70.173
21.005,-70.141
21.006,-70.007
21.008,-70.204
21.009,-70.178
21.01,-70.02
21.011,-70.016
21.012,-70.062
21.013,-70.066
21.014,-70.048
21.015,-70.001
21.016,-69.978
21.017,-70.117
21.017,-70.109
21.018,-69.962
21.019,-69.962
21.02,-69.989
21.021,-70.069
21.022,-70.074
21.023,-69.984
21.024,-69.909
21.025,-70.096
21.026,-70.085
21.027,-69.95
21.027,-69.931
21.028,-69.892
21.029,-70.04
21.03,-70.042
21.031,-69.994
21.032,-69.942
21.033,-69.888
21.033,-70.033
21.034,-69.918
21.035,-69.883
21.036,-69.895
21.037,-69.91
21.038,-69.91
21.039,-69.913
21.04,-69.891
21.042,-69.884
21.043,-69.893
21.044,-69.842
21.045,-69.858
21.046,-69.848
21.047,-69.858
21.048,-69.829
21.05,-69.819
21.051,-69.828
21.052,-69.8
21.053,-69.775
21.054,-69.766
21.055,-69.786
21.056,-69.784
21.057,-69.791
21.058,-69.801
21.058,-69.786
21.059,-69.775
21.06,-69.755
21.061,-69.717
21.062,-69.714
21.063,-69.846
21.064,-69.802
21.065,-69.754
21.065,-69.813
21.066,-69.708
21.067,-69.729
21.068,-69.742
21.069,-69.714
21.07,-69.671
21.072,-69.834
21.073,-69.814
21.073,-69.693
21.074,-69.664
21.076,-69.683
21.077,-69.693
21.079,-69.64
21.08,-69.657
21.081,-69.661
21.082,-69.708
21.083,-69.674
21.084,-69.649
21.085,-69.545
21.086,-69.654
21.087,-69.657
21.088,-69.611
21.089,-69.614
21.09,-69.611
21.091,-69.578
21.092,-69.581
21.093,-69.572
21.095,-69.574
21.096,-69.552
21.097,-69.549
21.098,-69.527
21.099,-69.53
21.1,-69.514
21.101,-69.535
21.102,-69.554
21.103,-69.486
21.104,-69.509
21.105,-69.584
21.106,-69.538
21.107,-69.489
21.108,-69.492
21.109,-69.466
21.11,-69.478
21.11,-69.527
21.111,-69.476
21.112,-69.455
21.113,-69.493
21.115,-69.406
21.116,-69.509
21.117,-69.524
21.118,-69.428
21.119,-69.41
21.12,-69.354
21.121,-69.536
21.122,-69.514
21.123,-69.362
21.124,-69.362
21.125,-69.372
21.125,-69.398
21.126,-69.408
21.127,-69.428
21.128,-69.391
21.129,-69.384
21.13,-69.37
21.132,-69.374
21.133,-69.347
21.134,-69.319
21.135,-69.31
21.137,-69.319
21.138,-69.332
21.139,-69.322
21.14,-69.265
21.142,-69.305
21.143,-69.321
21.144,-69.247
21.145,-69.287
21.147,-69.231
21.148,-69.258
21.149,-69.309
21.15,-69.241
21.15,-69.274
21.151,-69.25
21.152,-69.193
21.153,-69.284
21.154,-69.271
21.156,-69.206
21.157,-69.221
21.158,-69.201
21.159,-69.19
21.16,-69.205
21.161,-69.214
21.162,-69.168
21.164,-69.181
21.165,-69.18
21.166,-69.124
21.167,-69.137
21.168,-69.166
21.169,-69.108
21.17,-69.066
21.171,-69.118
21.172,-69.206
21.173,-69.174
21.174,-69.111
21.175,-69.154
21.176,-69.116
21.176,-69.143
21.177,-69.118
21.178,-69.139
21.179,-69.126
21.18,-69.074
21.182,-69.083
21.183,-69.074
21.184,-69.036
21.185,-69.024
21.186,-68.97
21.187,-69.127
21.187,-69.145
21.188,-68.961
21.189,-69
21.19,-69.088
21.191,-69.066
21.192,-68.998
21.193,-69.016
21.194,-69
21.195,-68.992
21.196,-68.962
21.197,-68.956
21.198,-68.919
21.199,-68.96
21.2,-68.961
21.201,-69.008
21.202,-68.937
21.203,-68.936
21.204,-68.965
21.205,-68.887
21.206,-68.917
21.207,-68.996
21.208,-68.957
21.209,-68.872
21.21,-68.89
21.211,-68.891
21.212,-68.908
21.213,-68.897
21.214,-68.875
21.215,-68.805
21.216,-69.025
21.217,-68.796
21.218,-68.785
21.219,-68.951
21.22,-68.957
21.221,-68.823
21.222,-68.834
21.223,-68.851
21.224,-68.85
21.225,-68.813
21.226,-68.804
21.227,-68.813
21.228,-68.818
21.23,-68.75
21.231,-68.776
21.232,-68.798
21.233,-68.799
21.234,-68.784
21.235,-68.749
21.236,-68.711
21.237,-68.681
21.238,-68.829
21.239,-68.818
21.24,-68.792
21.241,-68.769
21.242,-68.759
21.243,-68.727
21.244,-68.743
21.245,-68.722
21.246,-68.682
21.247,-68.664
21.248,-68.671
21.25,-68.623
21.251,-68.636
21.252,-68.662
21.253,-68.698
21.255,-68.616
21.256,-68.627
21.257,-68.638
21.259,-68.672
21.26,-68.61
21.261,-68.644
21.262,-68.623
21.263,-68.628
21.264,-68.556
21.265,-68.573
21.266,-68.584
21.267,-68.593
21.268,-68.581
21.269,-68.616
21.27,-68.54
21.271,-68.532
21.272,-68.543
21.273,-68.542
21.274,-68.538
21.275,-68.582
21.276,-68.531
21.277,-68.546
21.278,-68.514
21.279,-68.576
21.28,-68.546
21.281,-68.463
21.282,-68.48
21.283,-68.589
21.284,-68.495
21.285,-68.493
21.286,-68.431
21.287,-68.444
21.288,-68.463
21.288,-68.474
21.289,-68.49
21.29,-68.449
21.291,-68.45
21.292,-68.505
21.293,-68.488
21.294,-68.428
21.296,-68.461
21.296,-68.43
21.297,-68.44
21.299,-68.453
21.3,-68.404
21.301,-68.368
21.302,-68.402
21.304,-68.336
21.305,-68.351
21.306,-68.352
21.307,-68.375
21.308,-68.375
21.309,-68.316
21.31,-68.33
21.311,-68.269
21.312,-68.468
21.313,-68.276
21.315,-68.28
21.316,-68.462
21.317,-68.27
21.318,-68.247
21.319,-68.264
21.32,-68.375
21.32,-68.289
21.321,-68.26
21.322,-68.228
21.323,-68.246
21.324,-68.282
21.325,-68.254
21.326,-68.241
21.327,-68.223
21.328,-68.219
21.33,-68.205
21.331,-68.358
21.332,-68.345
21.333,-68.203
21.334,-68.171
21.335,-68.193
21.336,-68.222
21.337,-68.192
21.338,-68.213
21.339,-68.17
21.341,-68.147
21.342,-68.137
21.344,-68.163
21.345,-68.108
21.346,-68.104
21.347,-68.102
21.348,-68.115
21.349,-68.123
21.35,-68.171
21.351,-68.132
21.352,-68.163
21.353,-68.144
21.354,-68.102
21.355,-68.078
21.356,-68.083
21.357,-68.069
21.358,-68.106
21.359,-68.101
21.36,-68.066
21.361,-68.044
21.362,-68.096
21.363,-68.007
21.365,-68.009
21.366,-68.023
21.367,-68.053
21.368,-67.995
21.37,-67.965
21.371,-67.968
21.372,-67.967
21.373,-67.983
21.374,-68.004
21.375,-68.002
21.376,-67.942
21.377,-67.956
21.378,-67.961
21.379,-68.004
21.38,-67.986
21.381,-67.969
21.383,-67.935
21.384,-67.956
21.385,-67.947
21.386,-67.907
21.388,-67.907
21.389,-67.955
21.39,-67.912
21.391,-67.863
21.392,-67.9
21.393,-67.843
21.395,-67.871
21.396,-67.842
21.397,-67.815
21.398,-67.83
21.399,-67.84
21.4,-67.886
21.401,-67.867
21.402,-67.829
21.403,-67.78
21.405,-67.85
21.406,-67.842
21.407,-67.771
21.408,-67.782
21.409,-67.775
21.41,-67.789
21.411,-67.786
21.413,-67.744
21.414,-67.705
21.415,-67.861
21.416,-67.881
21.417,-67.692
21.418,-67.662
21.419,-67.827
21.42,-67.847
21.421,-67.707
21.422,-67.677
21.423,-67.688
21.424,-67.715
21.425,-67.68
21.425,-67.687
21.426,-67.672
21.427,-67.678
21.428,-67.683
21.429,-67.682
21.43,-67.677
21.431,-67.659
21.432,-67.61
21.433,-67.635
21.434,-67.734
21.435,-67.701
21.436,-67.627
21.437,-67.658
21.438,-67.642
21.439,-67.571
21.44,-67.645
21.441,-67.673
21.442,-67.652
21.442,-67.606
21.443,-67.583
21.444,-67.606
21.445,-67.565
21.446,-67.592
21.447,-67.574
21.448,-67.56
21.449,-67.562
21.45,-67.561
21.451,-67.569
21.452,-67.589
21.453,-67.518
21.455,-67.551
21.456,-67.517
21.457,-67.545
21.459,-67.481
21.46,-67.555
21.46,-67.547
21.461,-67.476
21.462,-67.489
21.463,-67.471
21.464,-67.492
21.465,-67.469
21.466,-67.51
21.468,-67.507
21.469,-67.481
21.47,-67.486
21.471,-67.469
21.472,-67.5
21.473,-67.452
21.474,-67.439
21.475,-67.414
21.476,-67.391
21.478,-67.403
21.479,-67.433
21.479,-67.356
21.48,-67.443
21.481,-67.406
21.482,-67.38
21.483,-67.385
21.485,-67.372
21.486,-67.354
21.487,-67.328
21.488,-67.377
21.489,-67.371
21.49,-67.332
21.491,-67.345
21.492,-67.401
21.493,-67.367
21.494,-67.347
21.495,-67.313
21.496,-67.334
21.498,-67.269
21.499,-67.294
21.501,-67.268
21.502,-67.281
21.504,-67.231
21.506,-67.289
21.508,-67.225
21.511,-67.407
21.512,-67.406
21.513,-67.241
21.514,-67.153
21.517,-67.375
21.518,-67.394
21.519,-67.218
21.52,-67.166
21.523,-67.444
21.525,-67.385
21.526,-67.218
21.527,-66.978
21.529,-67.099
21.53,-67.179
21.531,-67.222
21.533,-67.136
21.534,-67.114
21.535,-67.106
21.537,-67.113
21.539,-67.114
21.541,-67.015
21.542,-67.062
21.543,-67.159
21.544,-67.224
21.546,-67.015
21.547,-66.997
21.549,-67.19
21.551,-66.998
21.552,-66.963
21.553,-67.03
21.554,-67.049
21.555,-67.026
21.556,-66.946
21.557,-67.027
21.558,-67.024
21.56,-66.91
21.561,-66.913
21.561,-67.02
21.562,-67.037
21.563,-66.836
21.564,-67.031
21.566,-67.042
21.567,-66.871
21.568,-66.929
21.569,-66.967
21.569,-66.967
21.57,-66.948
21.571,-66.952
21.572,-66.932
21.573,-66.903
21.574,-66.929
21.575,-66.923
21.576,-66.897
21.577,-66.895
21.578,-66.869
21.579,-66.875
21.58,-66.885
21.582,-66.854
21.583,-66.859
21.584,-66.832
21.585,-66.813
21.586,-66.826
21.587,-66.835
21.589,-66.857
21.589,-66.836
21.59,-66.785
21.591,-66.801
21.592,-66.779
21.593,-66.788
21.594,-66.792
21.595,-66.808
21.596,-66.776
21.597,-66.759
21.598,-66.682
21.599,-66.832
21.6,-66.808
21.601,-66.639
21.602,-66.61
21.603,-66.791
21.605,-66.805
21.607,-66.507
21.609,-66.537
21.61,-66.725
21.611,-66.927
21.613,-66.896
21.614,-66.743
21.615,-66.528
21.616,-66.533
21.618,-66.714
21.619,-66.724
21.621,-66.512
21.623,-66.491
21.624,-66.645
21.625,-66.665
21.627,-66.636
21.63,-66.657
21.632,-66.452
21.634,-66.54
21.635,-66.662
21.636,-66.658
21.637,-66.529
21.638,-66.513
21.639,-66.505
21.64,-66.622
21.641,-66.585
21.642,-66.514
21.643,-66.524
21.644,-66.527
21.645,-66.506
21.646,-66.484
21.647,-66.469
21.648,-66.506
21.65,-66.51
21.651,-66.486
21.652,-66.479
21.653,-66.497
21.654,-66.474
21.655,-66.454
21.657,-66.451
21.658,-66.433
21.659,-66.392
21.66,-66.582
21.661,-66.432
21.662,-66.399
21.663,-66.552
21.664,-66.561
21.665,-66.386
21.666,-66.348
21.669,-66.57
21.67,-66.551
21.671,-66.378
21.672,-66.356
21.674,-66.377
21.676,-66.34
21.678,-66.352
21.679,-66.351
21.68,-66.339
21.681,-66.314
21.683,-66.352
21.685,-66.328
21.686,-66.373
21.688,-66.137
21.69,-66.289
21.691,-66.353
21.692,-66.36
21.693,-66.262
21.694,-66.249
21.695,-66.22
21.697,-66.239
21.698,-66.317
21.699,-66.277
21.7,-66.214
21.7,-66.258
21.701,-66.218
21.702,-66.245
21.704,-66.23
21.705,-66.235
21.706,-66.202
21.707,-66.19
21.708,-66.147
21.709,-66.149
21.71,-66.217
21.711,-66.18
21.712,-66.167
21.713,-66.14
21.714,-66.103
21.716,-66.115
21.717,-66.122
21.719,-66.137
21.72,-66.082
21.722,-66.202
21.723,-66.126
21.724,-66.085
21.725,-66.178
21.726,-66.101
21.727,-66.081
21.728,-66.041
21.729,-66.049
21.73,-66.072
21.731,-66.031
21.733,-66.058
21.734,-66.052
21.735,-65.995
21.736,-66
21.737,-66.088
21.738,-66.099
21.739,-66.033
21.74,-65.98
21.741,-66.001
21.742,-66
21.743,-66.013
21.745,-65.956
21.746,-65.974
21.747,-66.068
21.748,-65.963
21.749,-65.936
21.75,-65.946
21.751,-65.966
21.752,-65.976
21.753,-65.961
21.754,-65.914
21.755,-65.922
21.756,-65.906
21.758,-65.925
21.76,-65.869
21.761,-65.886
21.762,-65.899
21.763,-65.903
21.764,-65.869
21.765,-65.888
21.766,-65.916
21.767,-65.851
21.768,-65.867
21.769,-65.847
21.771,-65.829
21.772,-65.836
21.773,-65.844
21.774,-65.827
21.775,-65.809
21.777,-65.836
21.778,-65.784
21.779,-65.79
21.78,-65.768
21.781,-65.811
21.783,-65.82
21.784,-65.786
21.785,-65.791
21.786,-65.769
21.787,-65.711
21.789,-65.816
21.79,-65.779
21.791,-65.768
21.792,-65.7
21.793,-65.795
21.794,-65.794
21.795,-65.7
21.796,-65.716
21.797,-65.736
21.798,-65.728
21.799,-65.696
21.8,-65.7
21.801,-65.68
21.802,-65.696
21.803,-65.671
21.804,-65.659
21.806,-65.709
21.807,-65.67
21.808,-65.621
21.81,-65.64
21.811,-65.703
21.812,-65.672
21.813,-65.595
21.814,-65.688
21.815,-65.673
21.816,-65.62
21.817,-65.602
21.818,-65.651
21.819,-65.595
21.82,-65.595
21.822,-65.589
21.823,-65.631
21.824,-65.64
21.825,-65.614
21.827,-65.588
21.828,-65.556
21.83,-65.576
21.831,-65.547
21.833,-65.567
21.834,-65.531
21.835,-65.555
21.837,-65.51
21.838,-65.539
21.84,-65.483
21.841,-65.511
21.843,-65.455
21.845,-65.502
21.846,-65.43
21.848,-65.567
21.849,-65.587
21.85,-65.434
21.851,-65.4
21.853,-65.532
21.854,-65.511
21.855,-65.333
21.857,-65.304
21.858,-65.445
21.859,-65.494
21.861,-65.282
21.862,-65.259
21.864,-65.57
21.866,-65.312
21.868,-65.232
21.869,-65.417
21.87,-65.464
21.872,-65.204
21.874,-65.17
21.875,-65.321
21.876,-65.357
21.879,-65.311
21.881,-65.344
21.884,-65.192
21.886,-65.174
21.887,-65.407
21.889,-65.416
21.89,-65.29
21.891,-65.069
21.892,-65.313
21.894,-65.323
21.895,-65.136
21.897,-65.116
21.898,-65.299
21.899,-65.297
21.901,-65.101
21.902,-65.217
21.903,-65.2
21.904,-65.109
21.905,-65.214
21.906,-65.173
21.907,-65.176
21.908,-65.128
21.909,-65.114
21.91,-65.127
21.911,-65.133
21.912,-65.172
21.913,-65.152
21.914,-65.168
21.915,-65.152
21.916,-65.106
21.917,-65.114
21.918,-65.104
21.919,-65.084
21.92,-65.065
21.922,-65.049
21.923,-65.044
21.924,-65.034
21.925,-65.055
21.927,-65.059
21.928,-65.026
21.929,-65.06
21.93,-64.989
21.931,-65.006
21.933,-65.017
21.934,-65.036
21.935,-65.019
21.936,-64.961
21.937,-64.966
21.938,-65.064
21.939,-65.042
21.94,-64.953
21.941,-65.011
21.942,-64.99
21.943,-64.933
21.944,-64.942
21.945,-64.95
21.946,-64.97
21.947,-64.957
21.948,-64.925
21.949,-64.877
21.95,-65.078
21.952,-64.904
21.953,-64.877
21.954,-64.905
21.955,-64.895
21.956,-64.94
21.957,-64.934
21.958,-64.907
21.96,-64.888
21.961,-64.877
21.962,-64.853
21.963,-64.823
21.965,-64.849
21.966,-64.862
21.967,-64.9
21.968,-64.884
21.969,-64.83
21.97,-64.838
21.971,-64.849
21.972,-64.827
21.973,-64.805
21.974,-64.784
21.975,-64.77
21.976,-64.783
21.977,-64.792
21.978,-64.807
21.979,-64.806
21.98,-64.777
21.981,-64.757
21.982,-64.722
21.983,-64.766
21.984,-64.758
21.986,-64.81
21.987,-64.788
21.988,-64.689
21.989,-64.715
21.99,-64.795
21.991,-64.789
21.992,-64.741
21.993,-64.711
21.994,-64.702
21.995,-64.648
21.997,-64.838
21.998,-64.649
22,-64.573
22.001,-64.729
22.002,-64.748
22.004,-64.589
22.005,-64.576
22.008,-64.797
22.01,-64.578
22.012,-64.652
22.013,-64.582
22.015,-64.616
22.017,-64.571
22.019,-64.707
22.02,-64.713
22.021,-64.572
22.022,-64.54
22.023,-64.566
22.025,-64.586
22.026,-64.527
22.027,-64.549
22.029,-64.519
22.03,-64.512
22.031,-64.498
22.033,-64.511
22.034,-64.539
22.035,-64.507
22.036,-64.467
22.037,-64.469
22.039,-64.484
22.04,-64.477
22.042,-64.428
22.043,-64.473
22.044,-64.507
22.045,-64.5
22.046,-64.42
22.047,-64.513
22.048,-64.485
22.049,-64.41
22.05,-64.447
22.051,-64.456
22.052,-64.406
22.054,-64.419
22.055,-64.411
22.056,-64.394
22.058,-64.386
22.059,-64.357
22.06,-64.37
22.061,-64.379
22.062,-64.419
22.063,-64.4
22.064,-64.394
22.065,-64.357
22.066,-64.371
22.067,-64.371
22.068,-64.321
22.07,-64.328
22.071,-64.33
22.072,-64.377
22.073,-64.306
22.074,-64.326
22.076,-64.286
22.077,-64.265
22.079,-64.245
22.08,-64.425
22.081,-64.264
22.082,-64.234
22.083,-64.221
22.084,-64.357
22.085,-64.331
22.086,-64.304
22.087,-64.289
22.088,-64.236
22.089,-64.238
22.09,-64.274
22.091,-64.26
22.092,-64.258
22.093,-64.233
22.094,-64.192
22.095,-64.208
22.096,-64.253
22.097,-64.237
22.098,-64.213
22.1,-64.205
22.101,-64.176
22.102,-64.213
22.103,-64.169
22.105,-64.182
22.106,-64.132
22.107,-64.152
22.109,-64.124
22.111,-64.137
22.112,-64.101
22.114,-64.115
22.116,-64.106
22.117,-64.067
22.119,-64.099
22.121,-64.067
22.123,-64.079
22.124,-64.079
22.125,-64.067
22.127,-64.017
22.128,-64.038
22.129,-64.107
22.13,-64.066
22.131,-63.988
22.132,-64.036
22.133,-64.065
22.134,-64.038
22.135,-63.975
22.136,-64.049
22.137,-64.047
22.139,-63.992
22.14,-63.988
22.141,-63.98
22.142,-63.964
22.144,-63.95
22.145,-63.932
22.146,-63.94
22.147,-63.948
22.148,-63.95
22.15,-63.929
22.151,-63.913
22.152,-63.916
22.153,-63.902
22.154,-63.917
22.155,-63.95
22.156,-63.91
22.158,-63.881
22.159,-63.894
22.16,-63.89
22.161,-63.901
22.162,-63.884
