Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,latitude,longitude,height,northVel,eastVel,downVel,posAccuracy,year,month,day,hour,minute,second,numSatellites,fixQuality,PAD,PAD,PAD,Packet (hex)
172576,OK,2104151619,43690,170,12,5,0,0,36420136006,136064315,2104151619,3435973836,35.329478,-117.7407552,8850847,-13638,37504,48816,450,2022,4,23,16,26,16,31,3,0,0,0,3160c9552caa4140e2957f88686f5dc09f0d8700bacaffff80920000b0be0000c2010000e6070417101a101f03000000aaaaaa0c05000000462ccf7a080000003b2d1c080000000043ce6a7dcccccccc
172926,OK,2039896266,43690,170,12,5,0,0,36421190320,137118629,2039896266,3435973836,35.3293561,-117.7403419,8802150,-13750,37947,48645,448,2022,4,23,16,26,17,31,3,0,0,0,7a1e375728aa4140f116fec2616f5dc0664f86004acaffff3b94000005be0000c0010000e6070417101a111f03000000aaaaaa0c05000000b042df7a08000000a5432c0800000000ca589679cccccccc
173278,OK,3031789635,43690,170,12,5,0,0,36422246799,138175108,3031789635,3435973836,35.3292309,-117.7399311,8753031,-14083,36640,49332,441,2022,4,23,16,26,18,30,3,0,0,0,942af63c24aa4140c5f2f8075b6f5dc0878f8500fdc8ffff208f0000b4c00000b9010000e6070417101a121e03000000aaaaaa0c050000008f61ef7a0800000084623c08000000004370b5b4cccccccc
173635,OK,700892630,43690,170,12,5,0,0,36423298399,139226708,700892630,3435973836,35.3291066,-117.7395372,8702887,-13083,35270,51227,444,2022,4,23,16,26,19,30,3,0,0,0,e9f2412a20aa41403a0bd693546f5dc0a7cb8400e5ccffffc68900001bc80000bc010000e6070417101a131e03000000aaaaaa0c050000005f6dff7a08000000546e4c0800000000d6c5c629cccccccc
173961,OK,3900944155,43690,170,12,5,0,0,36424351398,140279706,3900944155,3435973836,35.3289932,-117.73915,8649926,-12010,34934,53080,448,2022,4,23,16,26,20,30,3,0,0,0,9e4dfd721caa4140a835cd3b4e6f5dc0c6fc830016d1ffff7688000058cf0000c0010000e6070417101a141e03000000aaaaaa0c05000000a67e0f7b080000009a7f5c08000000001baf83e8cccccccc
174304,OK,2513315777,43690,170,12,5,0,0,36425406262,141334571,2513315777,3435973836,35.3289093,-117.7387682,8598044,-6343,34426,49519,447,2022,4,23,16,26,21,30,3,0,0,0,d56c2fb319aa4140c9946afa476f5dc01c32830039e7ffff7a8600006fc10000bf010000e6070417101a151e03000000aaaaaa0c0500000036971f7b080000002b986c0800000000c127ce95cccccccc
174649,OK,4188114108,43690,170,12,5,0,0,36426458565,142386873,4188114108,3435973836,35.3288653,-117.738384,8548875,-3378,35480,48217,455,2022,4,23,16,26,22,30,3,0,0,0,0525164218aa4140f0f8f6ae416f5dc00b728200cef2ffff988a000059bc0000c7010000e6070417101a161e03000000aaaaaa0c05000000c5a52f7b08000000b9a67c0800000000bc8ca1f9cccccccc
174994,OK,1047258907,43690,170,12,5,0,0,36427505738,143434047,1047258907,3435973836,35.3288384,-117.7379947,8500075,-2882,35687,50340,452,2022,4,23,16,26,23,31,3,0,0,0,a0d56e6017aa4140c4471f4e3b6f5dc06bb38100bef4ffff678b0000a4c40000c4010000e6070417101a171f03000000aaaaaa0c050000004aa03f7b080000003fa18c08000000001be76b3ecccccccc
175342,OK,1351260895,43690,170,12,5,0,0,36428557000,144485309,1351260895,3435973836,35.3288116,-117.7376019,8448504,-2942,35898,53053,453,2022,4,23,16,26,24,31,3,0,0,0,d1459e7f16aa4140eb7d99de346f5dc0f8e9800082f4ffff3a8c00003dcf0000c5010000e6070417101a181f03000000aaaaaa0c05000000c8aa4f7b08000000bdab9c0800000000df9a8a50cccccccc
175694,OK,1511642734,43690,170,12,5,0,0,36429604142,145532451,1511642734,3435973836,35.3287672,-117.7372023,8396488,-6786,36946,50910,460,2022,4,23,16,26,25,31,3,0,0,0,aeff290b15aa41404d428e522e6f5dc0c81e80007ee5ffff52900000dec60000cc010000e6070417101a191f03000000aaaaaa0c050000002ea55f7b0800000023a6ac08000000006ed6195acccccccc
175880,OK,194525498,43690,170,12,5,0,0,36430112646,146040955,194525498,3435973836,35.3286942,-117.7367949,8347034,-9468,37141,48071,456,2022,4,23,16,26,26,30,3,0,0,0,44b1cba612aa414003d7cba5276f5dc09a5d7f0004dbffff15910000c7bb0000c8010000e6070417101a1a1e03000000aaaaaa0c050000008667677b080000007b68b408000000003a39980bcccccccc
176233,OK,2537256070,43690,170,12,5,0,0,36431178313,147106622,2537256070,3435973836,35.3286147,-117.7363966,8300001,-8208,35437,45966,462,2022,4,23,16,26,27,30,3,0,0,0,0fbee60b10aa4140ad78341f216f5dc0e1a57e00f0dfffff6d8a00008eb30000ce010000e6070417101a1b1e03000000aaaaaa0c0500000049aa777b080000003eabc4080000000086743b97cccccccc
176578,OK,194671762,43690,170,12,5,0,0,36432225454,148153763,194671762,3435973836,35.3285467,-117.7360173,8254009,-6466,33784,45191,444,2022,4,23,16,26,28,32,3,0,0,0,b7da79d10daa414093324ee81a6f5dc039f27d00bee6fffff883000087b00000bc010000e6070417101a1c2003000000aaaaaa0c05000000aea4877b08000000a3a5d4080000000092749a0bcccccccc
176925,OK,2033965253,43690,170,12,5,0,0,36433279310,149207619,2033965253,3435973836,35.3284916,-117.7356483,8208315,-5745,33399,46570,445,2022,4,23,16,26,29,31,3,0,0,0,5f8143030caa4140e9769bdc146f5dc0bb3f7d008fe9ffff77820000eab50000bd010000e6070417101a1d1f03000000aaaaaa0c050000004eb9977b0800000043bae40800000000c5d83b79cccccccc
177623,OK,709747008,43690,170,12,5,0,0,36435400239,151328547,709747008,3435973836,35.3283686,-117.7349126,8110076,-8594,33131,49507,446,2022,4,23,16,26,31,28,3,0,0,0,430477fb07aa4140c69adbce086f5dc0fcbf7b006edeffff6b81000063c10000be010000e6070417101a1f1c03000000aaaaaa0c050000002f16b87b08000000231705090000000040e14d2acccccccc
177949,OK,4269489669,43690,170,12,5,0,0,36436443448,152371756,4269489669,3435973836,35.3282799,-117.7345542,8061503,-10800,31760,47578,451,2022,4,23,16,26,32,29,3,0,0,0,9237651305aa4140ec889eef026f5dc03f027b00d0d5ffff107c0000dab90000c3010000e6070417101a201d03000000aaaaaa0c050000003801c87b080000002c02150900000000053e7bfecccccccc
178293,OK,1471958595,43690,170,12,5,0,0,36437498489,153426798,1471958595,3435973836,35.3281768,-117.7342106,8013736,-12254,30791,47559,450,2022,4,23,16,26,33,29,3,0,0,0,29a787b201aa414019d8744efd6e5dc0a8477a0022d0ffff47780000c7b90000c2010000e6070417101a211d03000000aaaaaa0c05000000791ad87b080000006e1b250900000000434ebc57cccccccc
178812,OK,806145662,43690,170,12,5,0,0,36439077524,155005833,806145662,3435973836,35.3279562,-117.7335689,7916506,-11965,28025,50131,448,2022,4,23,16,26,35,29,3,0,0,0,9dc20078faa9414036b7f8caf26e5dc0dacb780043d1ffff796d0000d3c30000c0010000e6070417101a231d03000000aaaaaa0c050000009432f07b0800000089333d09000000007ece0c30cccccccc
179156,OK,416101928,43690,170,12,5,0,0,36440125157,156053466,416101928,3435973836,35.3278728,-117.7332535,7867670,-6591,29278,46851,454,2022,4,23,16,26,36,28,3,0,0,0,bd9f64bcf7a941405c8b16a0ed6e5dc0160d780041e6ffff5e72000003b70000c6010000e6070417101a241c03000000aaaaaa0c05000000e52e007c08000000da2f4d09000000002836cd18cccccccc
179483,OK,1530121625,43690,170,12,5,0,0,36441188504,157116813,1530121625,3435973836,35.3278307,-117.7329119,7821255,-3316,32521,44851,421,2022,4,23,16,26,37,28,3,0,0,0,f98f3b5bf6a9414059565007e86e5dc0c75777000cf3ffff097f000033af0000a5010000e6070417101a251c03000000aaaaaa0c050000009868107c080000008d695d090000000099cd335bcccccccc
179830,OK,1153194876,43690,170,12,5,0,0,36442235648,158163957,1153194876,3435973836,35.3278073,-117.732554,7775099,-1954,32550,47529,425,2022,4,23,16,26,38,29,3,0,0,0,ed71f096f5a9414074232c2ae26e5dc07ba376005ef8ffff267f0000a9b90000a9010000e6070417101a261d03000000aaaaaa0c050000000063207c08000000f5636d09000000007c5bbc44cccccccc
180174,OK,2880434696,43690,170,12,5,0,0,36443287277,159215586,2880434696,3435973836,35.3277797,-117.7321981,7725078,-4294,32272,52326,435,2022,4,23,16,26,39,30,3,0,0,0,77e569aff4a941405f6c6b55dc6e5dc016e075003aefffff107e000066cc0000b3010000e6070417101a271e03000000aaaaaa0c05000000ed6e307c08000000e26f7d090000000008f2afabcccccccc
180520,OK,1841039087,43690,170,12,5,0,0,36444340794,160269103,1841039087,3435973836,35.3277424,-117.7318483,7673335,-3941,31424,52263,427,2022,4,23,16,26,40,29,3,0,0,0,9bc18476f3a941408688409ad66e5dc0f71575009bf0ffffc07a000027cc0000ab010000e6070417101a281d03000000aaaaaa0c050000003a82407c080000002f838d0900000000ef06bc6dcccccccc
180866,OK,2588915525,43690,170,12,5,0,0,36445389555,161317864,2588915525,3435973836,35.3276943,-117.7315115,7623003,-6801,29879,47871,439,2022,4,23,16,26,41,30,3,0,0,0,f900c43a2e000000aaaaaa0c0b0000000d0a78507c08000000ff789d09000000002ffa030dccccccccf5ca06e3f1a9414077499c15d16e5dc05b5174006fe5ffffb7740000ffba0000b7010000e6070417101a291e03000000aaaaaa0c05000000f382507c08000000e8839d090000000045b74f9acccccccc
181215,OK,3909392568,43690,170,12,5,0,0,36446445150,162373459,3909392568,3435973836,35.3276139,-117.7311863,7576667,-11214,29327,45012,448,2022,4,23,16,26,42,30,3,0,0,0,851b9540efa9414020729fc1cb6e5dc05b9c730032d4ffff8f720000d4af0000c0010000e6070417101a2a1e03000000aaaaaa0c050000005e9e607c08000000539fad0900000000b89804e9cccccccc
181558,OK,1303747121,43690,170,12,5,0,0,36447491254,163419563,1303747121,3435973836,35.3275045,-117.7308738,7532109,-13305,27565,43710,458,2022,4,23,16,26,43,29,3,0,0,0,7b65deaaeba941403520e7a2c66e5dc04dee720007ccffffad6b0000beaa0000ca010000e6070417101a2b1d03000000aaaaaa0c05000000b694707c08000000ab95bd0900000000319ab54dcccccccc
181899,OK,2087598399,43690,170,12,5,0,0,36448543064,164471373,2087598399,3435973836,35.3273905,-117.73058,7488464,-12170,25937,43277,469,2022,4,23,16,26,44,28,3,0,0,0,b34291eee7a9414025c79dd2c16e5dc0d043720076d0ffff516500000da90000d5010000e6070417101a2c1c03000000aaaaaa0c0500000058a1807c080000004da2cd09000000003f396e7ccccccccc
182245,OK,1255235044,43690,170,12,5,0,0,36449590116,165518425,1255235044,3435973836,35.3272884,-117.7302845,7443296,-11001,27605,44769,443,2022,4,23,16,26,45,26,3,0,0,0,1a2e1796e4a94140a51133fbbc6e5dc06093710007d5ffffd56b0000e1ae0000bb010000e6070417101a2d1a03000000aaaaaa0c05000000649b907c08000000599cdd0900000000e45dd14acccccccc
182424,OK,4067519516,43690,170,12,5,0,0,36450097003,166025312,4067519516,3435973836,35.3272132,-117.7299796,7397138,-6564,27735,47157,433,2022,4,23,16,26,46,29,3,0,0,0,e568441fe2a94140d12f5bfcb76e5dc012df70005ce6ffff576c000035b80000b1010000e6070417101a2e1d03000000aaaaaa0c050000006b57987c080000006058e509000000001c6c71f2cccccccc
182773,OK,3764895667,43690,170,12,5,0,0,36451169472,167097781,3764895667,3435973836,35.3271543,-117.729676,7348717,-6725,27331,48768,440,2022,4,23,16,26,47,30,3,0,0,0,759f2d31e0a94140452bf702b36e5dc0ed217000bbe5ffffc36a000080be0000b8010000e6070417101a2f1e03000000aaaaaa0c05000000c0b4a87c08000000b5b5f50900000000b3bf67e0cccccccc
183311,OK,650102639,43690,170,12,5,0,0,36469588022,185516331,650102639,3435973836,35.3256535,-117.7245385,6505605,-8220,22121,46812,494,2022,4,23,16,27,5,28,3,0,0,0,fa298e03afa94140588cbad65e6e5dc085446300e4dfffff69560000dcb60000ee010000e6070417101b051c03000000aaaaaa0c0500000036c0c17d080000002bc10e0b000000006fc7bf26cccccccc
183840,OK,3956298135,43690,170,12,5,0,0,36471160114,187088423,3956298135,3435973836,35.3254758,-117.7240547,6415101,-10942,21099,43995,481,2022,4,23,16,27,7,28,3,0,0,0,d951e630a9a94140f74086e9566e5dc0fde2610042d5ffff6b520000dbab0000e1010000e6070417101b071c03000000aaaaaa0c0500000032bdd97d0800000027be260b000000009751d0ebcccccccc
184190,OK,2312061950,43690,170,12,5,0,0,36472212749,188141058,2312061950,3435973836,35.3253751,-117.7238243,6370525,-11581,21063,44923,487,2022,4,23,16,27,8,28,3,0,0,0,63b72ae4a5a9414034232823536e5dc0dd346100c3d2ffff475200007baf0000e7010000e6070417101b081c03000000aaaaaa0c050000000dcde97d0800000002ce360b00000000fe43cf89cccccccc
184530,OK,50831868,43690,170,12,5,0,0,36473254857,189183166,50831868,3435973836,35.3252754,-117.7235919,6325488,-10597,21283,45366,479,2022,4,23,16,27,9,27,3,0,0,0,be98d29fa2a94140a18966544f6e5dc0f08460009bd6ffff2353000036b10000df010000e6070417101b091b03000000aaaaaa0c05000000c9b3f97d08000000beb4460b00000000fca10703cccccccc
185196,OK,1569452075,43690,170,12,5,0,0,36475369769,191298078,1569452075,3435973836,35.325094,-117.7231168,6234550,-10745,22203,46003,437,2022,4,23,16,27,11,28,3,0,0,0,1b1021ae9ca941400bccaf8b476e5dc0b6215f0007d6ffffbb560000b3b30000b5010000e6070417101b0b1c03000000aaaaaa0c0500000029f9197e080000001efa660b000000002bf08b5dcccccccc
185541,OK,878954396,43690,170,12,5,0,0,36476419899,192348208,878954396,3435973836,35.3249887,-117.7228764,6188867,-12560,21444,44791,434,2022,4,23,16,27,12,28,3,0,0,0,e708cf3a99a941403643609b436e5dc0436f5e00f0ceffffc4530000f7ae0000b2010000e6070417101b0c1c03000000aaaaaa0c050000003bff297e080000003000770b000000009cc76334cccccccc
185887,OK,712596322,43690,170,12,5,0,0,36477466186,193394495,712596322,3435973836,35.3248832,-117.7226341,6145184,-10852,22584,42313,432,2022,4,23,16,27,13,28,3,0,0,0,8982cfc595a941405c9e18a33f6e5dc0a0c45d009cd5ffff3858000049a50000b0010000e6070417101b0d1c03000000aaaaaa0c050000004af6397e080000003ff7860b00000000625b792acccccccc
186233,OK,2233774004,43690,170,12,5,0,0,36478517508,194445817,2233774004,3435973836,35.3247824,-117.7223736,6103434,-11477,24880,41117,434,2022,4,23,16,27,14,29,3,0,0,0,7f283d7892a941409adf7a5e3b6e5dc08a215d002bd3ffff306100009da00000b2010000e6070417101b0e1d03000000aaaaaa0c0500000004014a7e08000000f901970b00000000b4af2485cccccccc
186580,OK,2474433409,43690,170,12,5,0,0,36479571728,195500037,2474433409,3435973836,35.3246718,-117.7221074,6062203,-13117,23594,40771,438,2022,4,23,16,27,15,28,3,0,0,0,7b7775d88ea94140c6ccf401376e5dc07b805c00c3ccffff2a5c0000439f0000b6010000e6070417101b0f1c03000000aaaaaa0c0500000010175a7e080000000518a70b0000000081db7c93cccccccc
186747,OK,3902684161,43690,170,12,5,0,0,36480095691,196024000,3902684161,3435973836,35.324554,-117.7218579,6018884,-12795,22075,44328,428,2022,4,23,16,27,16,29,3,0,0,0,9be447fc8aa94140fd367aeb326e5dc044d75b0005ceffff3b56000028ad0000ac010000e6070417101b101d03000000aaaaaa0c05000000cb15627e08000000c016af0b00000000013c9ee8cccccccc
187090,OK,3956678052,43690,170,12,5,0,0,36481150365,197078674,3956678052,3435973836,35.3244322,-117.7216362,5975014,-14259,18200,43558,431,2022,4,23,16,27,17,28,3,0,0,0,79628cfe86a9414005a799492f6e5dc0e62b5b004dc8ffff1847000026aa0000af010000e6070417101b111c03000000aaaaaa0c050000009d2d727e08000000922ebf0b00000000a41dd6ebcccccccc
187437,OK,1593365807,43690,170,12,5,0,0,36482199765,198128074,1593365807,3435973836,35.3243105,-117.7214344,5929293,-12981,18410,47187,426,2022,4,23,16,27,18,29,3,0,0,0,ec9fa70183a94140668d30fb2b6e5dc04d795a004bcdffffea47000053b80000aa010000e6070417101b121d03000000aaaaaa0c05000000d530827e08000000ca31cf0b000000002fd5f85ecccccccc
187787,OK,1786743836,43690,170,12,5,0,0,36483248008,199176317,1786743836,3435973836,35.3242065,-117.7212409,5882675,-9811,16963,45640,435,2022,4,23,16,27,19,29,3,0,0,0,47533d997fa94140688297cf286e5dc033c35900add9ffff4342000048b20000b3010000e6070417101b131d03000000aaaaaa0c05000000882f927e080000007d30df0b000000001c8c7f6acccccccc
188138,OK,1034478577,43690,170,12,5,0,0,36484300704,200229013,1034478577,3435973836,35.3241332,-117.7210508,5837327,-6387,17460,44197,440,2022,4,23,16,27,20,27,3,0,0,0,1fc65a327da941404c3041b2256e5dc00f1259000de7ffff34440000a5ac0000b8010000e6070417101b141b03000000aaaaaa0c05000000a03fa27e080000009540ef0b00000000f1e3a83dcccccccc
188482,OK,2754981765,43690,170,12,5,0,0,36485354009,201282318,2754981765,3435973836,35.3240758,-117.720839,5794909,-6487,21068,40465,431,2022,4,23,16,27,21,29,3,0,0,0,6736d9507ba941409babe639226e5dc05d6c5800a9e6ffff4c520000119e0000af010000e6070417101b151d03000000aaaaaa0c050000001952b27e080000000e53ff0b0000000085af35a4cccccccc
188808,OK,3524059062,43690,170,12,5,0,0,36486402519,202330828,3524059062,3435973836,35.3240101,-117.7205923,5754411,-8603,23860,40658,416,2022,4,23,16,27,22,29,3,0,0,0,6e89b72979a94140f68f2a2f1e6e5dc02bce570065deffff345d0000d29e0000a0010000e6070417101b161d03000000aaaaaa0c05000000d751c27e08000000cc520f0c00000000b6df0cd2cccccccc
189146,OK,2719099488,43690,170,12,5,0,0,36487454785,203383094,2719099488,3435973836,35.3239347,-117.7203229,5712512,-8101,25027,42536,410,2022,4,23,16,27,23,30,3,0,0,0,104537b176a94140d58338c5196e5dc0802a57005be0ffffc361000028a600009a010000e6070417101b171e03000000aaaaaa0c050000004160d27e0800000036611f0c00000000602a12a2cccccccc
189488,OK,3941432484,43690,170,12,5,0,0,36488507115,204435424,3941432484,3435973836,35.3238681,-117.7200391,5669398,-6725,26410,42744,406,2022,4,23,16,27,24,30,3,0,0,0,dcdb888274a94140d795e01e156e5dc016825600bbe5ffff2a670000f8a6000096010000e6070417101b181e03000000aaaaaa0c05000000eb6ee27e08000000e06f2f0c00000000a47cedeacccccccc
189834,OK,2162769336,43690,170,12,5,0,0,36489557219,205485528,2162769336,3435973836,35.3238128,-117.719742,5625601,-5435,27517,44080,404,2022,4,23,16,27,25,28,3,0,0,0,5a03a5b272a94140b0e3bf40106e5dc001d75500c5eaffff7d6b000030ac000094010000e6070417101b191c03000000aaaaaa0c05000000e374f27e08000000d8753f0c00000000b83de980cccccccc
190179,OK,1880351251,43690,170,12,5,0,0,36490607625,206535934,1880351251,3435973836,35.3237786,-117.7194451,5582692,-2619,26481,40815,406,2022,4,23,16,27,26,28,3,0,0,0,8412c19371a941401ef175630b6e5dc0642f5500c5f5ffff716700006f9f000096010000e6070417101b1a1c03000000aaaaaa0c05000000097c027f08000000fe7c4f0c0000000013e21370cccccccc
190683,OK,1548828053,43690,170,12,5,0,0,36492185789,208114098,1548828053,3435973836,35.3237472,-117.7189148,5498844,-1231,21323,41720,385,2022,4,23,16,27,28,28,3,0,0,0,f6155a8c70a9414010a738b3026e5dc0dce7530031fbffff4b530000f8a2000081010000e6070417101b1c1c03000000aaaaaa0c05000000bd901a7f08000000b291670c00000000953d515ccccccccc
191033,OK,3154722665,43690,170,12,5,0,0,36493230458,209158767,3154722665,3435973836,35.3237211,-117.7186982,5456863,-4428,17895,41413,356,2022,4,23,16,27,29,27,3,0,0,0,38c368b16fa941406b2cbc26ff6d5dc0df435300b4eeffffe7450000c5a1000064010000e6070417101b1d1b03000000aaaaaa0c050000007a812a7f080000006f82770c00000000693f09bccccccccc
191381,OK,3978140104,43690,170,12,5,0,0,36494293771,210222080,3978140104,3435973836,35.3236604,-117.7185093,5415346,-9021,16444,41532,356,2022,4,23,16,27,30,27,3,0,0,0,518138b46da94140cc576e0efc6d5dc0b2a15200c3dcffff3c4000003ca2000064010000e6070417101b1e1b03000000aaaaaa0c050000000bbb3a7f0800000000bc870c00000000c8991dedcccccccc
191727,OK,2689045847,43690,170,12,5,0,0,36495338929,211267238,2689045847,3435973836,35.3235677,-117.7183257,5372613,-11330,16973,43475,366,2022,4,23,16,27,31,27,3,0,0,0,5ec598aa6aa9414015585b0cf96d5dc0c5fa5100bed3ffff4d420000d3a900006e010000e6070417101b1f1b03000000aaaaaa0c05000000b1ad4a7f08000000a6ae970c00000000579547a0cccccccc
192073,OK,3432966999,43690,170,12,5,0,0,36496390884,212319193,3432966999,3435973836,35.3234599,-117.7181341,5327628,-12370,18128,46071,372,2022,4,23,16,27,32,28,3,0,0,0,a1084e2267a941401d69bae8f56d5dc00c4b5100aecfffffd0460000f7b3000074010000e6070417101b201c03000000aaaaaa0c05000000e4ba5a7f08000000d9bba70c0000000057eb9ecccccccccc
192415,OK,1955015971,43690,170,12,5,0,0,36497436506,213364815,1955015971,3435973836,35.3233438,-117.7179114,5283356,-13402,22498,42381,386,2022,4,23,16,27,33,28,3,0,0,0,a32e635463a941403c1ba842f26d5dc01c9e5000a6cbffffe25700008da5000082010000e6070417101b211c03000000aaaaaa0c050000005aaf6a7f080000004fb0b70c00000000232d8774cccccccc
192755,OK,1057234203,43690,170,12,5,0,0,36498488469,214416778,1057234203,3435973836,35.3232355,-117.7176411,5242638,-10563,26718,39125,407,2022,4,23,16,27,34,28,3,0,0,0,feb3e6c75fa94140fdb0efd4ed6d5dc00eff4f00bdd6ffff5e680000d598000097010000e6070417101b221c03000000aaaaaa0c0500000095bc7a7f080000008abdc70c000000001b1d043fcccccccc
193103,OK,2500129406,43690,170,12,5,0,0,36499539181,215467490,2500129406,3435973836,35.3231501,-117.7173371,5202999,-8184,28540,39189,418,2022,4,23,16,27,35,28,3,0,0,0,7d9983fb5ca94140472dded9e86d5dc037644f0008e0ffff7c6f000015990000a2010000e6070417101b231c03000000aaaaaa0c05000000edc48a7f08000000e2c5d70c000000007ef20495cccccccc
193272,OK,3941357431,43690,170,12,5,0,0,36500075012,216003321,3941357431,3435973836,35.3230818,-117.7170332,5163509,-6663,26948,38521,414,2022,4,23,16,27,36,29,3,0,0,0,667792be5aa941405b0938dfe36d5dc0f5c94e00f9e5ffff44690000799600009e010000e6070417101b241d03000000aaaaaa0c0500000004f2927f08000000f9f2df0c000000007757eceacccccccc
193966,OK,2235376774,43690,170,12,5,0,0,36502171064,218099373,2235376774,3435973836,35.3229598,-117.7164855,5085268,-7689,23308,40389,429,2022,4,23,16,27,38,29,3,0,0,0,1b7629bf56a94140b9a3ffe5da6d5dc054984d00f7e1ffff0c5b0000c59d0000ad010000e6070417101b261d03000000aaaaaa0c05000000b8edb27f08000000adeeff0c0000000086243d85cccccccc
194297,OK,3818897704,43690,170,12,5,0,0,36503226566,219154875,3818897704,3435973836,35.3228845,-117.7162335,5043657,-8841,22658,42023,435,2022,4,23,16,27,39,29,3,0,0,0,52f17f4754a941402db308c5d66d5dc0c9f54c0077ddffff8258000027a40000b3010000e6070417101b271d03000000aaaaaa0c05000000c608c37f08000000bb09100d0000000028c19fe3cccccccc
194643,OK,2826940171,43690,170,12,5,0,0,36504271815,220200124,2826940171,3435973836,35.3228013,-117.7159829,5001551,-9359,23062,41460,438,2022,4,23,16,27,40,29,3,0,0,0,9b4d918d51a94140b2fff0a9d26d5dc04f514c0071dbffff165a0000f4a10000b6010000e6070417101b281d03000000aaaaaa0c05000000c7fbd27f08000000bcfc1f0d000000000baf7fa8cccccccc
194994,OK,3228165748,43690,170,12,5,0,0,36505322008,221250317,3228165748,3435973836,35.3227139,-117.7157236,4961049,-9926,24699,39464,443,2022,4,23,16,27,41,29,3,0,0,0,783b67b04ea941406cbe5b6ace6d5dc019b34b003ad9ffff7b600000289a0000bb010000e6070417101b291d03000000aaaaaa0c050000001802e37f080000000d03300d0000000074e669c0cccccccc
195334,OK,48292006,43690,170,12,5,0,0,36506366559,222294868,48292006,3435973836,35.3226262,-117.7154539,4922005,-9638,24612,38173,442,2022,4,23,16,27,42,28,3,0,0,0,97eab8d04ba94140ec9227ffc96d5dc0951a4b005adaffff246000001d950000ba010000e6070417101b2a1c03000000aaaaaa0c050000005ff2f27f0800000054f33f0d00000000a6e0e002cccccccc
195682,OK,113635951,43690,170,12,5,0,0,36507418123,223346432,113635951,3435973836,35.3225375,-117.7151961,4884181,-9794,22339,36972,450,2022,4,23,16,27,43,28,3,0,0,0,e61da7e848a9414083eedcc5c56d5dc0d5864a00bed9ffff435700006c900000c2010000e6070417101b2b1c03000000aaaaaa0c050000000bfe02800800000000ff4f0d000000006ff2c506cccccccc
196014,OK,2334854659,43690,170,12,5,0,0,36508468923,224397232,2334854659,3435973836,35.3224528,-117.7149633,4846926,-9177,19957,36679,456,2022,4,23,16,27,44,29,3,0,0,0,7740232246a94140c6d56df5c16d5dc04ef5490027dcfffff54d0000478f0000c8010000e6070417101b2c1d03000000aaaaaa0c05000000bb06138008000000b007600d00000000030e2b8bcccccccc
196707,OK,2633156431,43690,170,12,5,0,0,36510574684,226502993,2633156431,3435973836,35.3222631,-117.7145898,4773605,-12392,14614,36403,459,2022,4,23,16,27,46,29,3,0,0,0,929ad1ea3fa941408843dbd6bb6d5dc0e5d6480098cfffff16390000338e0000cb010000e6070417101b2e1d03000000aaaaaa0c050000005c283380080000005129800d000000004fc7f29ccccccccc
196885,OK,4129169726,43690,170,12,5,0,0,36511076664,227004973,4129169726,3435973836,35.3221514,-117.7144335,4734923,-12373,13828,40620,460,2022,4,23,16,27,47,28,3,0,0,0,cbfe4affeffd0000aaaaaa0c0300000079c83a80080000006ec9870d000000000d0a3e9834cccccccc28aecf413ca94140ad6a4947b96d5dc0cb3f4800abcfffff04360000ac9e0000cc010000e6070417101b2f1c03000000aaaaaa0c0500000038d13a80080000002dd2870d000000003e211ef6cccccccc
197241,OK,2205899524,43690,170,12,5,0,0,36512144974,228073283,2205899524,3435973836,35.3220339,-117.7142896,4694075,-13544,12431,40676,457,2022,4,23,16,27,48,29,3,0,0,0,075a266838a94140def7b9ebb66d5dc03ba0470018cbffff8f300000e49e0000c9010000e6070417101b301d03000000aaaaaa0c050000004e1e4b8008000000431f980d00000000045b7b83cccccccc
197591,OK,1691774201,43690,170,12,5,0,0,36513196327,229124636,1691774201,3435973836,35.3219097,-117.7141437,4654990,-13928,14352,37782,465,2022,4,23,16,27,49,29,3,0,0,0,f1e1485634a941403e09c787b46d5dc08e07470098c9ffff1038000096930000d1010000e6070417101b311d03000000aaaaaa0c0500000027295b80080000001c2aa80d00000000f96cd664cccccccc
197940,OK,3978909967,43690,170,12,5,0,0,36514244108,230172417,3978909967,3435973836,35.3217799,-117.7139719,4617245,-14782,16907,37545,463,2022,4,23,16,27,50,29,3,0,0,0,4c81711530a94140d43032b7b16d5dc01d74460042c6ffff0b420000a9920000cf010000e6070417101b321d03000000aaaaaa0c050000000c266b80080000000127b80d000000000f5929edcccccccc
198284,OK,2093152178,43690,170,12,5,0,0,36515301656,231229965,2093152178,3435973836,35.3216441,-117.713786,4579267,-15311,17064,38161,464,2022,4,23,16,27,51,29,3,0,0,0,c63945a22ba94140ee9579abae6d5dc0c3df450031c4ffffa842000011950000d0010000e6070417101b331d03000000aaaaaa0c0500000018497b80080000000d4ac80d00000000b2f7c27ccccccccc
198638,OK,3524569012,43690,170,12,5,0,0,36516356733,232285042,3524569012,3435973836,35.3214952,-117.7136126,4541837,-17690,14521,36844,465,2022,4,23,16,27,52,29,3,0,0,0,16e934c126a94140ddc02ed4ab6d5dc08d4d4500e6baffffb9380000ec8f0000d1010000e6070417101b341d03000000aaaaaa0c050000007d628b80080000007263d80d00000000b4a714d2cccccccc
