Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,altitude,pressure,temperature,PAD,Packet (hex)
122183,OK,1527073679,43690,170,6,6,0,0,36248268470,0,1527073679,3435973836,559.7357788,94779,17.70999908,0,17ef0b443b72010014ae8d4100000000aaaaaa0606000000b6ae90700800000000000000000000008f4b055bcccccccc
122210,OK,3334554072,43690,170,6,6,0,0,36248474080,0,3334554072,3435973836,559.6485596,94780,17.69000053,0,82e90b443c7201001f858d4100000000aaaaaa0606000000e0d19370080000000000000000000000d841c1c6cccccccc
122257,OK,3627125469,43690,170,6,6,0,0,36248877703,0,3627125469,3435973836,559.5587158,94781,17.68000031,0,c2e30b443d720100a4708d4100000000aaaaaa060600000087fa9970080000000000000000000000dd8a31d8cccccccc
122281,OK,1738845642,43690,170,6,6,0,0,36249081074,0,1738845642,3435973836,559.5587158,94781,17.70000076,0,c2e30b443d7201009a998d4100000000aaaaaa0606000000f2149d70080000000000000000000000caada467cccccccc
122305,OK,938098884,43690,170,6,6,0,0,36249312592,0,938098884,3435973836,559.2971191,94784,17.70000076,0,04d30b44407201009a998d4100000000aaaaaa0606000000509da070080000000000000000000000c440ea37cccccccc
122331,OK,2911390101,43690,170,6,6,0,0,36249514994,0,2911390101,3435973836,559.7357788,94779,17.68000031,0,17ef0b443b720100a4708d4100000000aaaaaa0606000000f2b3a370080000000000000000000000954988adcccccccc
122356,OK,3342313972,43690,170,6,6,0,0,36249717215,0,3342313972,3435973836,559.3843384,94783,17.69000053,0,99d80b443f7201001f858d4100000000aaaaaa0606000000dfc9a670080000000000000000000000f4a937c7cccccccc
122379,OK,858074299,43690,170,6,6,0,0,36249919404,0,858074299,3435973836,559.6485596,94780,17.67000008,0,82e90b443c720100295c8d4100000000aaaaaa0606000000acdfa970080000000000000000000000bb2c2533cccccccc
122404,OK,2955802647,43690,170,6,6,0,0,36250121654,0,2955802647,3435973836,559.3843384,94783,17.70000076,0,99d80b443f7201009a998d4100000000aaaaaa0606000000b6f5ac7008000000000000000000000017f82db0cccccccc
122429,OK,3772372046,43690,170,6,6,0,0,36250359828,0,3772372046,3435973836,560.0871582,94775,17.70000076,0,94050c44377201009a998d4100000000aaaaaa06060000001498b0700800000000000000000000004ed4d9e0cccccccc
